id,genres
10761,comedy
10761,romance
8681,action
8681,thriller
14784,adventure
14784,fantasy
14784,drama
13008,crime
13008,drama
9029,comedy
9029,romance
8277,comedy
2454,adventure
2454,family
2454,fantasy
15356,thriller
15356,crime
15356,drama
15356,horror
217,adventure
217,action
12245,crime
12245,mystery
12245,thriller
10885,horror
10885,mystery
10885,thriller
4564,comedy
4564,drama
4564,romance
10665,thriller
10665,horror
10665,mystery
9022,horror
9022,mystery
9022,thriller
9502,adventure
9502,animation
9502,family
9502,comedy
10661,comedy
10661,action
14748,crime
14748,drama
8645,thriller
8645,science fiction
1724,science fiction
1724,action
1724,adventure
10681,animation
10681,family
8909,action
8909,thriller
8909,crime
8960,fantasy
8960,action
11665,action
11665,comedy
11665,thriller
12889,animation
12889,comedy
12889,science fiction
12889,fantasy
13205,animation
13205,drama
13205,family
11631,comedy
11631,romance
8265,comedy
13022,action
13022,horror
13022,thriller
88751,action
88751,science fiction
88751,adventure
88751,comedy
88751,family
11260,comedy
11260,science fiction
11260,adventure
11260,family
16007,fantasy
16007,mystery
16007,thriller
6687,thriller
6687,crime
6687,mystery
12914,adventure
12914,science fiction
13183,action
13183,mystery
13183,science fiction
13012,action
13012,crime
13012,drama
12133,comedy
8836,drama
8836,mystery
8836,science fiction
8836,thriller
14048,thriller
14048,documentary
14048,crime
14048,history
10898,family
10898,animation
1735,adventure
1735,action
1735,fantasy
10185,mystery
10185,drama
10185,crime
10185,thriller
10185,horror
5038,drama
5038,romance
13851,animation
13851,action
13851,adventure
10189,action
10189,comedy
12289,adventure
12289,drama
12289,action
13649,comedy
13649,drama
13649,family
13649,music
7446,action
7446,comedy
12180,thriller
12180,animation
12180,action
12180,science fiction
12180,adventure
12180,fantasy
13310,horror
13310,drama
10483,action
10483,thriller
10483,science fiction
12620,romance
12620,comedy
10186,comedy
10186,music
13515,horror
13515,mystery
13515,thriller
4944,comedy
4944,drama
13805,action
13805,comedy
9381,action
9381,adventure
9381,science fiction
9381,thriller
13291,drama
13291,action
13291,thriller
13291,crime
8285,action
8285,comedy
8285,thriller
8285,crime
8285,science fiction
13184,action
13184,crime
13184,thriller
13389,action
13389,crime
13389,drama
13389,thriller
13279,drama
13279,crime
13279,thriller
12797,comedy
12797,fantasy
12797,romance
12690,drama
12690,western
12690,crime
13027,mystery
13027,thriller
13027,action
13092,comedy
13092,romance
13092,drama
14326,drama
14326,romance
12182,comedy
12182,music
12182,romance
9539,horror
9539,drama
9539,thriller
8882,drama
8882,crime
13401,comedy
13401,romance
12783,drama
12783,history
12783,romance
14976,drama
12113,action
12113,drama
12113,thriller
13600,adventure
13600,family
13600,fantasy
13051,action
10358,comedy
13596,romance
13596,comedy
4960,drama
12837,adventure
7735,drama
7735,thriller
12689,comedy
12689,drama
12689,family
12689,romance
13812,horror
13812,science fiction
13812,thriller
13150,thriller
13150,crime
13150,drama
13809,action
13809,crime
13809,thriller
11887,comedy
11887,drama
11887,family
11887,music
11887,romance
13253,animation
13253,comedy
13253,science fiction
10527,family
10527,animation
8338,drama
8338,mystery
8338,science fiction
8338,thriller
3580,crime
3580,drama
3580,mystery
20766,adventure
20766,drama
12405,drama
12405,romance
10764,adventure
10764,action
10764,thriller
10764,crime
15373,comedy
13672,drama
13672,action
13672,comedy
13672,crime
13655,comedy
13655,drama
13655,family
13655,music
13655,tv movie
11917,horror
11917,thriller
11917,crime
13523,comedy
13523,adventure
13523,romance
14405,adventure
14405,comedy
14405,family
8841,drama
13220,horror
13220,thriller
6972,drama
13053,animation
13053,family
13053,adventure
13053,comedy
10139,history
10139,drama
8966,adventure
8966,fantasy
8966,drama
8966,romance
13387,action
13387,adventure
13387,thriller
13387,crime
12193,comedy
12193,romance
12193,drama
14574,war
14574,drama
14248,animation
14248,comedy
14248,family
14248,fantasy
10360,drama
10360,history
13056,action
13056,crime
13394,adventure
13394,animation
13394,comedy
13394,fantasy
13394,family
10200,drama
10200,science fiction
10200,thriller
8881,drama
8881,history
8881,war
8880,drama
8880,history
8880,war
11127,adventure
11127,science fiction
11127,action
14359,drama
14359,mystery
13223,drama
11499,drama
11499,history
8055,drama
8055,romance
11321,drama
12163,drama
12163,romance
4922,fantasy
4922,drama
4922,thriller
4922,mystery
4922,romance
10201,comedy
2253,drama
2253,thriller
2253,history
2253,war
38142,animation
38142,drama
38142,romance
10202,fantasy
10202,comedy
10202,family
10202,romance
4148,drama
4148,romance
13971,comedy
13813,action
13813,drama
13813,history
13813,war
14306,comedy
14306,family
12429,animation
12429,family
13690,adventure
13690,animation
13690,comedy
13690,family
14756,drama
14756,action
14756,history
13944,drama
13944,mystery
13944,thriller
13944,romance
10199,adventure
10199,animation
10199,family
10521,comedy
13635,drama
13635,action
13635,thriller
13635,crime
14435,mystery
14435,horror
14139,science fiction
14139,thriller
12437,fantasy
12437,action
12437,adventure
12437,science fiction
12437,thriller
2309,adventure
2309,family
2309,fantasy
14560,action
14560,adventure
14560,comedy
14560,family
14410,drama
14410,music
13788,horror
13788,thriller
13788,mystery
14254,drama
14254,horror
14254,thriller
10529,fantasy
10529,action
10529,science fiction
1977,mystery
1977,horror
1977,thriller
13510,horror
13510,thriller
14836,animation
14836,family
13455,action
4959,drama
4959,thriller
4959,crime
10362,drama
10362,romance
10184,comedy
10184,romance
10184,drama
15189,comedy
15189,family
13492,drama
13492,horror
13492,action
13492,thriller
16804,drama
20829,comedy
20829,drama
19255,drama
19255,comedy
19255,romance
14979,action
14979,thriller
14979,crime
8832,drama
13207,horror
15067,action
15067,adventure
15067,comedy
15067,western
15159,comedy
15159,mystery
16538,comedy
18781,thriller
18781,horror
16558,romance
16558,comedy
16558,crime
13811,action
13811,adventure
13811,drama
13811,mystery
13811,science fiction
13811,thriller
16353,adventure
16353,action
16353,thriller
15472,drama
15472,thriller
15472,crime
15472,mystery
13090,comedy
13090,drama
15512,animation
15512,family
15512,adventure
15512,science fiction
6968,action
6968,crime
6968,drama
6968,history
6968,thriller
13161,comedy
16991,comedy
16991,crime
16991,drama
16614,comedy
20048,comedy
20048,romance
16258,science fiction
16258,thriller
16258,drama
16258,crime
14164,action
14164,adventure
14164,fantasy
14164,science fiction
14164,thriller
13804,action
13804,crime
13804,drama
13804,thriller
19833,comedy
18947,drama
18947,comedy
16996,comedy
16869,drama
16869,action
16869,thriller
16869,war
16995,action
21641,drama
15092,action
15092,thriller
15092,crime
17431,science fiction
17431,drama
18320,drama
2080,adventure
2080,action
2080,thriller
2080,science fiction
13475,science fiction
13475,action
13475,adventure
13448,thriller
13448,mystery
13532,adventure
13532,comedy
534,action
534,science fiction
534,thriller
18360,adventure
18360,fantasy
18360,action
18360,comedy
18360,family
21755,adventure
21755,comedy
21755,drama
21755,romance
17332,drama
18405,crime
18405,thriller
18405,horror
18405,drama
16871,horror
16871,thriller
14160,animation
14160,comedy
14160,family
14160,adventure
15588,crime
15588,action
15588,comedy
15588,adventure
17927,comedy
18785,comedy
17609,drama
17609,horror
17609,thriller
14451,horror
14451,comedy
18162,adventure
18162,comedy
18162,science fiction
18487,thriller
18487,drama
18487,crime
18240,comedy
18240,romance
18240,drama
17610,comedy
17610,adventure
12162,drama
12162,thriller
12162,war
8373,science fiction
8373,action
8373,adventure
62320,documentary
19265,comedy
19265,romance
12556,fantasy
12556,comedy
12556,romance
11322,history
11322,crime
11322,drama
8355,animation
8355,comedy
8355,family
8355,adventure
176241,action
176241,drama
176241,thriller
10024,drama
19913,comedy
19913,drama
19913,romance
18480,comedy
767,adventure
767,fantasy
767,family
10353,comedy
10353,fantasy
9592,drama
9592,horror
9592,thriller
8054,adventure
8054,fantasy
8054,mystery
21208,horror
21208,thriller
21208,mystery
20943,comedy
20943,romance
21407,horror
21407,thriller
12403,thriller
12403,mystery
12403,adventure
20856,adventure
20856,comedy
20856,family
20856,fantasy
20856,science fiction
17654,science fiction
24803,romance
24803,drama
13836,adventure
13836,family
13836,fantasy
13836,science fiction
13836,thriller
13836,action
18126,comedy
18126,drama
18126,family
18126,music
18126,romance
14869,adventure
14869,action
14869,thriller
14869,science fiction
17134,action
17134,adventure
17134,drama
17134,thriller
22051,drama
22051,romance
24420,drama
24420,romance
24420,fantasy
19840,comedy
19840,romance
19585,fantasy
19585,action
19585,adventure
19585,family
19585,comedy
17336,action
17336,adventure
17336,crime
17336,drama
17336,thriller
18533,drama
18533,action
18533,crime
24150,horror
25376,crime
25376,drama
25376,mystery
25376,romance
12244,action
12244,adventure
12244,animation
12244,science fiction
12244,thriller
22494,drama
22494,comedy
22494,science fiction
22494,romance
37903,crime
37903,drama
37903,mystery
19898,action
19898,horror
19898,mystery
19898,science fiction
19898,thriller
10313,comedy
10313,war
19994,comedy
19994,horror
11323,drama
11323,comedy
11323,crime
12569,comedy
19912,horror
19912,mystery
18501,action
18501,thriller
18501,science fiction
22794,animation
22794,comedy
22794,family
18570,documentary
22536,drama
22536,horror
22536,thriller
25643,drama
25643,romance
23827,horror
23827,mystery
20178,comedy
20178,romance
22074,documentary
23128,documentary
12573,comedy
12573,drama
23202,horror
23202,thriller
22798,drama
23082,comedy
23082,romance
23082,fantasy
19959,action
19959,science fiction
19959,thriller
19908,comedy
19908,horror
26688,horror
26688,mystery
26688,thriller
22787,action
22787,crime
22787,mystery
22787,thriller
24684,drama
24684,romance
11156,drama
11156,history
19899,comedy
19899,romance
23706,comedy
16523,family
16523,fantasy
12572,comedy
12572,drama
12572,romance
22803,drama
22803,crime
22803,thriller
19904,horror
19904,thriller
19904,mystery
24238,animation
24238,comedy
24238,drama
19918,comedy
24056,horror
24056,action
24056,thriller
22947,drama
22947,romance
22804,horror
22804,mystery
13576,music
13576,documentary
24418,adventure
24418,fantasy
24418,action
24418,thriller
22821,action
22821,thriller
22821,crime
24804,action
24804,comedy
16577,animation
16577,action
16577,family
16577,science fiction
10315,adventure
10315,animation
10315,comedy
10315,family
17979,animation
17979,drama
24480,animation
24480,family
14161,action
14161,adventure
14161,science fiction
22825,thriller
22825,science fiction
8088,drama
8088,romance
8088,thriller
22824,mystery
22824,science fiction
22824,thriller
25793,drama
11699,drama
11699,crime
18239,adventure
18239,fantasy
18239,drama
18239,romance
14859,drama
14859,family
14859,romance
22832,action
22832,crime
22832,thriller
33273,action
33273,thriller
33273,drama
7445,drama
7445,thriller
7445,war
22881,drama
22949,comedy
22949,family
16866,science fiction
16866,animation
16866,family
16866,comedy
16866,adventure
34653,drama
34653,romance
7980,fantasy
7980,drama
22954,drama
22954,history
10198,romance
10198,family
10198,animation
10198,music
26171,drama
4597,action
4597,crime
4597,drama
4597,thriller
24438,comedy
19995,action
19995,adventure
19995,fantasy
19995,science fiction
10197,drama
10197,music
10197,romance
22897,comedy
22897,romance
10528,action
10528,adventure
10528,crime
10528,mystery
25196,drama
25196,music
25196,romance
23398,comedy
23398,family
23398,animation
23398,fantasy
23398,music
26123,comedy
25769,action
25769,drama
25769,horror
25769,science fiction
25769,thriller
23963,horror
23963,mystery
23963,science fiction
22327,drama
22327,comedy
22327,romance
19901,fantasy
19901,horror
19901,action
19901,thriller
19901,science fiction
28178,drama
28178,family
25195,romance
25195,comedy
20504,action
20504,thriller
20504,science fiction
33613,action
33613,thriller
33613,crime
33613,mystery
21575,crime
21575,drama
2395,fantasy
2395,adventure
2395,comedy
2395,family
13855,crime
13855,drama
13855,thriller
33511,drama
22894,horror
13477,fantasy
13477,comedy
13477,romance
12201,crime
12201,drama
12201,mystery
12201,thriller
26466,horror
8952,comedy
8952,drama
8952,romance
25983,mystery
25983,horror
24469,drama
32856,comedy
32856,romance
7978,drama
7978,horror
7978,thriller
11324,drama
11324,thriller
11324,mystery
24253,drama
24253,action
24253,thriller
24253,crime
24253,mystery
32657,adventure
32657,fantasy
32657,family
23742,action
23742,comedy
23742,crime
11439,thriller
11439,mystery
26963,animation
26963,family
26963,fantasy
23172,action
23172,comedy
23172,family
26428,adventure
26428,drama
26428,history
15357,action
15357,thriller
15357,crime
29427,mystery
29427,horror
29427,action
22971,drama
22971,romance
22971,war
23023,comedy
23023,family
23023,fantasy
10664,thriller
10664,horror
17473,drama
17473,romance
12155,family
12155,fantasy
12155,adventure
22972,war
22972,action
22972,adventure
22972,drama
22972,thriller
26389,action
26389,crime
26389,thriller
23488,fantasy
23488,drama
23488,thriller
27583,comedy
27583,drama
27583,romance
26390,crime
26390,drama
26390,thriller
34016,comedy
34016,romance
25941,thriller
25941,crime
25941,drama
25941,action
23169,drama
23169,romance
44363,thriller
27573,action
31867,action
31867,science fiction
31867,thriller
31867,crime
28355,horror
28355,mystery
28355,thriller
23048,science fiction
23048,comedy
23048,adventure
28211,drama
28211,thriller
28211,mystery
30018,crime
30018,drama
30018,mystery
30018,thriller
10191,fantasy
10191,adventure
10191,animation
10191,family
27936,action
27936,comedy
27936,crime
18823,adventure
18823,fantasy
18823,action
34769,drama
34769,action
34769,comedy
34769,crime
23483,action
23483,crime
35056,comedy
13417,animation
13417,comedy
13417,family
36419,drama
36419,horror
36419,mystery
36419,thriller
27586,drama
27586,music
34803,comedy
37861,adventure
37861,drama
37861,action
37861,fantasy
33217,comedy
33217,family
34813,action
34813,adventure
34813,crime
34813,mystery
34813,thriller
35690,drama
35690,family
35690,romance
37169,horror
39452,documentary
32985,adventure
32985,fantasy
32985,action
32985,science fiction
10138,adventure
10138,action
10138,science fiction
38579,family
38579,comedy
37931,action
37931,adventure
37931,comedy
23437,horror
23437,mystery
23437,thriller
37495,comedy
37495,crime
37495,drama
35169,comedy
38542,crime
38542,drama
38542,thriller
20662,action
20662,adventure
46705,drama
46705,romance
37821,action
37821,comedy
37821,thriller
37821,romance
26388,drama
26388,thriller
26388,mystery
9543,adventure
9543,fantasy
9543,action
9543,romance
37786,comedy
37786,drama
37786,romance
32823,comedy
38199,drama
38199,thriller
34806,comedy
34806,romance
37707,horror
37707,thriller
37707,science fiction
37056,comedy
37056,drama
37056,romance
34480,adventure
34480,horror
34480,thriller
29917,thriller
29917,mystery
20533,action
20533,western
20533,drama
20533,fantasy
20533,thriller
34544,thriller
34544,action
34544,adventure
34544,comedy
34544,crime
10193,animation
10193,family
10193,comedy
39013,drama
10192,comedy
10192,adventure
10192,fantasy
10192,animation
10192,family
37414,crime
37414,drama
37414,thriller
13989,action
13989,adventure
13989,crime
24021,adventure
24021,fantasy
24021,drama
24021,romance
34647,fantasy
34647,drama
10196,action
10196,adventure
10196,family
10196,fantasy
34851,action
34851,science fiction
34851,adventure
34851,thriller
20352,animation
20352,family
27205,action
27205,thriller
27205,science fiction
27205,mystery
27205,adventure
38365,comedy
27022,fantasy
27022,adventure
27022,action
27022,comedy
27022,drama
37834,action
37834,comedy
38575,action
38575,adventure
38575,drama
38575,family
39781,comedy
39781,drama
40662,action
40662,animation
27576,action
27576,mystery
27576,thriller
31011,science fiction
31011,drama
31011,romance
31011,fantasy
38778,comedy
35019,comedy
35019,fantasy
31203,comedy
37472,action
37472,history
37472,drama
38843,comedy
38843,family
37950,drama
24122,comedy
27581,action
27581,comedy
27581,crime
27578,thriller
27578,adventure
27578,action
22538,action
22538,adventure
22538,comedy
44629,drama
44629,thriller
44629,crime
23759,adventure
23759,action
23759,drama
26280,drama
43549,thriller
43549,drama
43593,comedy
43593,horror
35552,fantasy
35552,adventure
35552,action
35552,mystery
41479,comedy
41479,drama
42194,crime
42194,drama
42194,action
42194,thriller
42194,science fiction
38358,horror
38358,drama
38358,thriller
27579,crime
27579,drama
27579,thriller
41210,comedy
41210,romance
41210,drama
23631,action
23631,comedy
23631,thriller
41233,drama
41233,romance
38073,comedy
38073,drama
38073,romance
40264,horror
40264,comedy
35791,action
35791,adventure
35791,horror
35791,science fiction
37645,action
37645,crime
37645,thriller
37799,drama
45162,action
45162,adventure
45162,animation
23168,crime
23168,drama
23168,thriller
37735,comedy
38167,drama
43949,romance
43949,drama
33909,drama
33909,crime
41216,animation
41216,adventure
41216,family
41216,fantasy
43923,comedy
43923,drama
41402,drama
41402,horror
41402,mystery
44040,horror
44040,mystery
44040,thriller
38303,comedy
38303,romance
38408,comedy
38408,romance
38408,drama
42296,documentary
38031,comedy
38031,drama
38031,romance
44113,drama
44639,documentary
43933,drama
43933,thriller
43933,science fiction
45094,drama
42188,drama
42188,romance
42188,science fiction
41201,animation
41201,drama
45649,comedy
45649,drama
45649,fantasy
45649,horror
45649,mystery
41505,horror
41505,mystery
41505,thriller
16290,comedy
16290,documentary
16290,action
45650,thriller
45650,adventure
45650,fantasy
39514,action
39514,adventure
39514,comedy
39514,crime
39514,thriller
43931,drama
43931,horror
43931,mystery
43931,thriller
41211,romance
41211,comedy
41436,horror
41436,thriller
51241,drama
51241,romance
44603,drama
44603,fantasy
41215,drama
41215,horror
41215,action
41215,thriller
41215,mystery
38234,action
38234,thriller
41439,horror
41439,crime
41733,comedy
41733,drama
44115,adventure
44115,drama
44115,thriller
38055,animation
38055,action
38055,comedy
38055,family
38055,science fiction
44214,drama
44214,thriller
49953,animation
49953,family
38363,drama
38363,thriller
44048,action
44048,thriller
38357,comedy
38357,drama
38357,romance
43539,romance
43539,drama
43539,thriller
43539,crime
39210,comedy
39210,drama
44147,action
44147,comedy
45958,drama
12444,adventure
12444,fantasy
12444,family
45269,drama
45269,history
38757,animation
38757,family
45317,drama
46420,horror
48838,drama
48838,crime
42684,science fiction
38117,drama
38117,fantasy
38117,romance
43347,drama
43347,comedy
43347,romance
10140,adventure
10140,family
10140,fantasy
37710,action
37710,thriller
37710,romance
44982,drama
44982,thriller
46503,drama
46503,mystery
46503,thriller
46503,crime
46503,romance
43930,action
44264,drama
44264,adventure
44264,western
20526,adventure
20526,action
20526,science fiction
42888,comedy
42888,drama
42888,romance
44129,drama
49797,thriller
49797,horror
41283,crime
41283,drama
41283,action
41283,thriller
27585,drama
39451,comedy
39451,romance
38745,comedy
42297,drama
42297,romance
51739,fantasy
51739,animation
51739,family
46838,comedy
46838,horror
41515,comedy
41515,family
41515,animation
41515,adventure
23830,drama
23830,romance
40805,action
40805,crime
40805,comedy
49009,drama
49009,adventure
49009,history
23047,adventure
23047,fantasy
23047,action
49849,action
49849,science fiction
49849,thriller
49849,western
40619,animation
40619,family
44564,comedy
44564,drama
51876,thriller
51876,mystery
51876,science fiction
43947,thriller
43947,crime
43947,horror
12536,crime
12536,comedy
12536,family
41630,comedy
41630,romance
50348,crime
50348,drama
50348,thriller
48171,drama
48171,thriller
48171,horror
48138,action
48138,mystery
48138,thriller
48340,action
48340,thriller
45772,animation
45772,family
50204,comedy
50204,thriller
43552,mystery
43552,horror
43552,thriller
39513,adventure
39513,comedy
39513,science fiction
47327,fantasy
47327,thriller
47327,action
47327,crime
44896,animation
44896,comedy
44896,family
44896,western
44896,adventure
50725,comedy
50725,drama
50725,romance
54186,drama
54186,thriller
54186,mystery
38050,science fiction
38050,thriller
38050,romance
27582,action
27582,thriller
27582,crime
48988,comedy
49494,adventure
49494,drama
46529,action
46529,thriller
46529,science fiction
46529,adventure
44943,action
44943,science fiction
28874,animation
50321,adventure
50321,animation
50321,family
47931,drama
47931,action
47931,crime
15362,action
15362,thriller
15362,crime
15362,drama
50546,romance
50546,comedy
49730,fantasy
49730,thriller
49730,horror
38322,crime
38322,comedy
38322,action
45132,comedy
45132,action
45132,drama
45612,thriller
45612,science fiction
45612,mystery
38684,drama
38684,romance
23629,action
23629,fantasy
23629,thriller
58232,comedy
58232,romance
13413,animation
13413,family
58496,documentary
49018,horror
49018,thriller
49010,action
49010,comedy
49010,thriller
55725,drama
55725,comedy
60307,family
60307,comedy
50359,animation
50359,comedy
50359,family
58857,adventure
58857,drama
58857,action
50456,action
50456,thriller
50456,adventure
49012,comedy
49012,romance
41446,horror
41446,mystery
46195,animation
46195,adventure
46195,comedy
46195,family
62215,drama
62215,science fiction
10195,adventure
10195,fantasy
10195,action
48415,comedy
50671,thriller
50671,mystery
55787,drama
55787,romance
51209,action
51209,crime
51209,thriller
51209,drama
51497,action
51497,thriller
51497,crime
46738,drama
46738,war
46738,mystery
43959,family
43959,action
43959,drama
49022,comedy
49022,drama
49022,romance
55721,comedy
55721,romance
38321,action
38321,science fiction
38321,fantasy
38321,thriller
38321,horror
50780,drama
1865,adventure
1865,action
1865,fantasy
59436,fantasy
59436,comedy
59436,romance
51608,action
51608,thriller
51608,crime
8967,drama
8967,fantasy
45243,comedy
52077,comedy
49950,thriller
49950,drama
49950,horror
44945,crime
44945,drama
44945,thriller
59678,action
59678,comedy
59678,science fiction
59468,adventure
59468,comedy
59468,drama
49444,animation
49444,family
49538,action
49538,science fiction
49538,adventure
49020,drama
49020,comedy
49020,romance
45658,comedy
45658,drama
45658,romance
55347,drama
55347,romance
55347,comedy
37686,thriller
37686,science fiction
37686,mystery
44912,adventure
44912,action
44912,thriller
44912,science fiction
58224,comedy
58224,family
52449,comedy
38356,action
38356,science fiction
38356,adventure
59861,comedy
59861,romance
59861,drama
38319,comedy
22907,action
22907,crime
22907,drama
22907,thriller
38317,comedy
38317,romance
38317,family
51540,comedy
51540,crime
49013,animation
49013,family
49013,adventure
49013,comedy
45657,horror
45657,thriller
59860,adventure
59860,comedy
59860,romance
12445,family
12445,fantasy
12445,adventure
64690,drama
64690,action
64690,thriller
64690,crime
1771,action
1771,adventure
1771,science fiction
50646,comedy
50646,drama
50646,romance
51828,drama
51828,romance
67913,action
67913,comedy
67913,thriller
67913,crime
51162,animation
51162,family
41513,animation
41513,family
41513,adventure
41513,comedy
41513,fantasy
50544,romance
50544,comedy
55846,crime
55846,action
55846,thriller
59968,comedy
59968,drama
51620,action
51620,thriller
51620,science fiction
70821,drama
61791,thriller
61791,action
61791,drama
61791,science fiction
49520,comedy
50014,drama
62206,action
62206,adventure
62206,comedy
55779,horror
55779,mystery
55465,comedy
56288,family
56288,comedy
56288,action
46261,fantasy
46261,horror
46261,thriller
58151,horror
58151,comedy
55420,drama
55420,science fiction
44835,drama
52015,drama
52015,horror
52015,action
52015,thriller
52015,science fiction
48289,drama
48289,thriller
62835,action
62835,thriller
62835,crime
62835,drama
63311,drama
63311,horror
63311,mystery
63311,thriller
37430,adventure
37430,fantasy
37430,action
69798,comedy
48572,horror
48572,action
48572,thriller
39538,drama
39538,thriller
39538,science fiction
64586,drama
64586,romance
60308,drama
47760,drama
47760,romance
38543,romance
38543,adventure
38543,action
38543,history
24428,science fiction
24428,action
24428,adventure
49517,drama
49517,thriller
49517,mystery
48231,drama
48231,thriller
59440,action
59440,drama
10316,drama
74725,horror
74725,thriller
74725,crime
49021,action
49021,adventure
49021,thriller
40807,comedy
40807,drama
74643,drama
74643,comedy
74643,romance
64720,thriller
64720,drama
39254,action
39254,science fiction
39254,drama
68817,drama
68817,music
68817,romance
60935,horror
60935,science fiction
60935,mystery
60935,thriller
50837,drama
50837,thriller
71859,drama
71859,thriller
52451,adventure
52451,action
52451,thriller
49530,action
49530,thriller
49530,science fiction
72113,comedy
72113,drama
50839,thriller
50839,drama
72571,horror
71157,drama
45156,comedy
45156,drama
45156,romance
58233,crime
58233,adventure
58233,action
58233,comedy
58233,thriller
59965,thriller
59965,action
59965,mystery
53487,drama
76025,drama
63492,comedy
63492,romance
69668,drama
69668,thriller
69668,mystery
70670,thriller
70670,crime
69735,action
69735,adventure
69735,animation
69735,crime
69735,science fiction
45610,action
45610,thriller
45610,crime
61891,drama
61891,history
61891,thriller
59108,action
59108,comedy
88794,drama
88794,crime
88794,history
73499,action
73499,drama
73499,crime
17578,adventure
17578,animation
17578,mystery
65229,drama
44826,adventure
44826,drama
44826,family
70578,crime
70578,drama
70578,thriller
37958,fantasy
37958,action
37958,drama
71880,comedy
62630,drama
62630,action
62630,thriller
62630,crime
62630,war
70586,action
70586,crime
70586,drama
70586,thriller
65057,comedy
65057,drama
60420,drama
60420,romance
64328,comedy
64328,family
64328,music
50619,adventure
50619,fantasy
50619,romance
57212,drama
57212,war
23514,drama
23514,comedy
75900,drama
79120,drama
79120,romance
13060,animation
15157,music
53457,drama
53457,war
57431,comedy
64685,drama
9642,family
9642,animation
9642,comedy
9642,adventure
65759,animation
65759,comedy
65759,family
51052,drama
51052,animation
51052,family
51052,comedy
62046,mystery
62046,comedy
62046,crime
70074,action
70074,crime
70074,thriller
76163,action
76163,adventure
76163,thriller
70160,science fiction
70160,adventure
70160,fantasy
49026,action
49026,crime
49026,drama
49026,thriller
49040,action
49040,thriller
1254,drama
58574,adventure
58574,action
58574,crime
58574,mystery
57157,comedy
57157,drama
70577,thriller
70577,mystery
70577,crime
70577,drama
62838,comedy
62838,romance
56292,action
56292,thriller
56292,adventure
74465,drama
74465,comedy
74465,family
65754,thriller
65754,crime
65754,mystery
65754,drama
71469,horror
71469,action
71469,thriller
71469,science fiction
55301,comedy
55301,fantasy
55301,family
55301,music
55301,animation
52274,horror
52274,thriller
80038,comedy
80038,drama
80038,romance
63207,horror
63207,thriller
63207,drama
76487,thriller
76487,horror
77866,thriller
77866,action
77866,drama
77866,crime
62837,drama
62837,family
71688,history
71688,drama
38541,horror
38541,science fiction
38541,drama
52520,fantasy
52520,action
52520,horror
75174,action
75174,drama
75174,thriller
49527,action
49527,thriller
49527,crime
70435,action
70435,thriller
65760,drama
65760,thriller
65760,crime
74997,drama
74997,horror
74997,crime
50357,horror
50357,thriller
50357,science fiction
74998,action
74998,drama
74998,thriller
71670,horror
72431,drama
72431,action
72431,adventure
72431,history
72431,war
76758,drama
76758,history
76758,war
77338,drama
77338,comedy
54054,action
54054,comedy
54054,crime
58428,horror
58428,thriller
78698,adventure
78698,drama
78698,romance
50698,thriller
50698,horror
76726,science fiction
76726,drama
76726,thriller
65086,drama
65086,horror
65086,thriller
64678,drama
64678,romance
15167,animation
15167,family
59961,action
59961,thriller
72570,drama
72570,romance
72545,adventure
72545,action
72545,science fiction
51999,drama
51999,science fiction
51999,romance
70954,drama
70954,thriller
70954,adventure
71676,action
71676,fantasy
71676,thriller
77459,adventure
77459,animation
77459,comedy
77459,family
77459,fantasy
71672,horror
71672,thriller
77495,thriller
79548,drama
79548,thriller
57214,comedy
57214,crime
73723,animation
73723,family
73937,comedy
75674,action
75674,thriller
75674,war
59962,action
59962,comedy
59962,romance
49529,action
49529,adventure
49529,science fiction
79108,comedy
74387,comedy
80184,thriller
80184,mystery
77949,horror
77949,thriller
41411,drama
41411,history
41411,war
64688,action
64688,comedy
64688,crime
82532,drama
82532,comedy
81796,action
81796,thriller
81796,science fiction
81390,adventure
81390,action
81390,thriller
81390,crime
80767,documentary
81025,drama
57165,adventure
74308,drama
10679,action
10679,comedy
10679,science fiction
71552,comedy
22970,horror
22970,thriller
74306,comedy
74306,drama
70436,crime
70436,thriller
70436,mystery
62764,adventure
62764,fantasy
62764,drama
62764,comedy
62764,science fiction
62764,family
44833,thriller
44833,action
44833,adventure
44833,science fiction
74534,drama
74534,comedy
75802,comedy
75802,romance
72207,comedy
67660,comedy
67660,romance
77877,drama
77877,romance
72387,action
72387,crime
72387,thriller
62213,comedy
62213,fantasy
61979,romance
61979,drama
76493,comedy
14400,adventure
14400,drama
14400,action
14400,thriller
41154,action
41154,comedy
41154,science fiction
58595,adventure
58595,fantasy
58595,drama
93856,horror
93856,thriller
72197,animation
72197,adventure
72197,family
72197,comedy
94363,comedy
94363,drama
70981,science fiction
70981,adventure
70981,mystery
111440,horror
111440,mystery
111440,thriller
92591,comedy
92591,crime
92591,drama
50647,comedy
83666,comedy
83666,drama
83666,romance
80389,action
80389,thriller
80389,crime
80389,drama
49014,drama
72358,drama
72358,comedy
84332,comedy
84332,romance
84332,science fiction
84332,drama
80321,animation
80321,family
22855,animation
22855,action
22855,adventure
62177,animation
62177,adventure
62177,comedy
62177,family
62177,action
62177,fantasy
13313,animation
13313,family
13761,adventure
13761,animation
13761,romance
13761,family
86467,romance
86467,drama
76494,romance
76494,comedy
76494,drama
81836,romance
81836,comedy
