id,original_language,original_title,overview,popularity,poster_path,release_date,runtime,title,vote_average,vote_count,production_company
60281,English,To the Wonder,"After falling in love in Paris, Marina and Neil come to Oklahoma, where problems arise. Their church's Spanish-born pastor struggles with his faith, while Neil encounters a woman from his childhood.",8.452485,/zazIldLqJ1YNZoEsNRitO6KF6Ty.jpg,2013-02-22,112,To the Wonder,5.9,164.0,Metropolitan Filmexport
109410,English,42,"The powerful story of Jackie Robinson, the legendary baseball player who broke Major League Baseball’s color barrier when he joined the roster of the Brooklyn Dodgers. The film follows the innovative Dodgers’ general manager Branch Rickey, the MLB executive who first signed Robinson to the minors and then helped to bring him up to the show.",11.637224,/vlP18ooLmvYVNnqidbot0FupY05.jpg,2013-04-12,128,42,6.8,795.0,Warner Bros.
110420,Japanese,おおかみこどもの雨と雪,"Hana, a nineteen-year-old college student, falls in love with a man only for him to reveal his secret; he is a Wolf Man. Eventually the couple bear two children together; a son and daughter they name Ame and Yuki who both inherit the ability to transform into wolves from their father. When the man Hana fell in love with suddenly dies, she makes the decision to move to a rural town isolated from society to continue raising the children in protection.",10.249498,/rDMxjCYEVnvLC4nsBpB6wjL0LDy.jpg,2012-07-21,117,Wolf Children,8.0,483.0,Madhouse
127517,English,Disconnect,"Disconnect interweaves multiple storylines about people searching for human connection in today’s wired world. Through poignant turns that are both harrowing and touching, the stories intersect with surprising twists that expose a shocking reality into our daily use of technology that mediates and defines our relationships and ultimately our lives.",12.18812,/kTLcEBTPzptlBP8auLRlK8KTKvV.jpg,2012-09-11,115,Disconnect,6.9,459.0,Lionsgate
4258,English,Scary Movie 5,"Home with their newly-formed family, happy parents Dan and Jody are haunted by sinister, paranormal activities. Determined to expel the insidious force, they install security cameras and discover their family is being stalked by an evil dead demon.",14.27281,/zYptQLRnePlv5rYg2kYOCZ3C31Q.jpg,2013-04-11,86,Scary Movie 5,4.6,813.0,Dimension Films
134374,English,Pain & Gain,"Daniel Lugo, manager of the Sun Gym in 1990s Miami, decides that there is only one way to achieve his version of the American dream: extortion. To achieve his goal, he recruits musclemen Paul and Adrian as accomplices. After several failed attempts, they abduct rich businessman Victor Kershaw and convince him to sign over all his assets to them. But when Kershaw makes it out alive, authorities are reluctant to believe his story.",9.218002,/mFaT4CfHGlRXAWe8qS7IJHwZgeb.jpg,2013-04-18,130,Pain & Gain,6.1,1595.0,Paramount Pictures
106021,English,Erased,A former agent of the CIA and his estranged daughter go on the run after his employers target them for assassination.,9.329974,/cSyFaSCdauIsmHoAwDaeVehkTqA.jpg,2012-09-27,100,Erased,5.6,251.0,uFilm
76589,English,Justice League: Doom,"An adaptation of Mark Waid's ""Tower of Babel"" story from the JLA comic. Vandal Savage steals confidential files Batman has compiled on the members of the Justice League, and learns all their weaknesses.",5.803594,/4KIk5Odvkpwlf5y0QYqohTTlujw.jpg,2012-02-28,77,Justice League: Doom,7.1,197.0,DC Comics
44865,Chinese,一代宗師,"Ip Man's peaceful life in Foshan changes after Gong Yutian seeks an heir for his family in Southern China. Ip Man then meets Gong Er who challenges him for the sake of regaining her family's honor. After the Second Sino-Japanese War, Ip Man moves to Hong Kong and struggles to provide for his family. In the mean time, Gong Er chooses the path of vengeance after her father was killed by Ma San.",8.959821,/8OIEVvoTmbGotdygjXzSNX8ribV.jpg,2013-01-08,130,The Grandmaster,6.3,280.0,The Weinstein Company
109414,English,This Is the End,"While attending a party at James Franco's house, Seth Rogen, Jay Baruchel and many other celebrities are faced with the apocalypse.",11.414048,/1rMzHyOsk1b1ddcFJgMSB6kOASu.jpg,2013-06-12,107,This Is the End,6.2,2394.0,Columbia Pictures
68721,English,Iron Man 3,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",23.721243,/1Ilv6ryHUv6rt9zIsbSEJUmmbEi.jpg,2013-04-18,130,Iron Man 3,6.8,8951.0,Marvel Studios
77234,English,The Numbers Station,"When the moral values of a longtime wetwork black ops agent is tested during his last operation, he receives an unfavorable psych evaluation. Now he is given a break and a seemingly uncomplicated assignment of simply protecting the security of a young female code announcer, code resources and remote station they are assigned to. After an ambush and one phone call later, it becomes a complicated fight for their survival.",7.112624,/71KAIi3vVEHtjwrLVLtkBUiLEGg.jpg,2013-04-18,90,The Numbers Station,5.3,223.0,Matador Pictures
103731,English,Mud,Two teenage boys encounter a fugitive and make a pact to help him escape from an island in the Mississippi.,7.881579,/pKElR1ssiqRSYb9tylSt46UXOFx.jpg,2013-05-01,130,Mud,7.0,1080.0,FilmNation Entertainment
64682,English,The Great Gatsby,"An adaptation of F. Scott Fitzgerald's Long Island-set novel, where Midwesterner Nick Carraway is lured into the lavish world of his neighbor, Jay Gatsby. Soon enough, however, Carraway will see through the cracks of Gatsby's nouveau riche existence, where obsession, madness, and tragedy await.",17.598936,/oJpOYPpVWyPeunGbbDGH1KFvea0.jpg,2013-05-10,143,The Great Gatsby,7.3,3885.0,Village Roadshow Pictures
54138,English,Star Trek Into Darkness,"When the crew of the Enterprise is called back home, they find an unstoppable force of terror from within their own organization has detonated the fleet and everything it stands for, leaving our world in a state of crisis.  With a personal score to settle, Captain Kirk leads a manhunt to a war-zone world to capture a one man weapon of mass destruction. As our heroes are propelled into an epic chess game of life and death, love will be challenged, friendships will be torn apart, and sacrifices must be made for the only family Kirk has left: his crew.",15.78129,/41mhrXASAW3sdn7LBWF49uCX0xi.jpg,2013-05-05,132,Star Trek Into Darkness,7.4,4479.0,Paramount Pictures
116741,English,The Internship,Two recently laid-off men in their 40s try to make it as interns at a successful Internet company where their managers are in their 20s.,0.393865,/xxOKDTQbQo7h1h7TyrQIW7u8KcJ.jpg,2013-06-07,119,The Internship,6.1,1691.0,Twentieth Century Fox Film Corporation
77987,English,Only God Forgives,"Julian, who runs a Thai boxing club as a front organization for his family's drug smuggling operation, is forced by his mother Jenna to find and kill the individual responsible for his brother's recent death.",6.069475,/8KUPbn7gBm5o4cHM1K8SFfCpxOg.jpg,2013-05-30,90,Only God Forgives,5.6,886.0,Gaumont
109439,English,The Hangover Part III,"This time, there's no wedding. No bachelor party. What could go wrong, right? But when the Wolfpack hits the road, all bets are off.",25.085639,/vtxuPWkdllLNLVyGjKYa267ntuH.jpg,2013-05-23,100,The Hangover Part III,6.0,2991.0,Legendary Pictures
82992,English,Fast & Furious 6,"Hobbs has Dominic and Brian reassemble their crew to take down a team of mercenaries: Dominic unexpectedly gets convoluted also facing his presumed deceased girlfriend, Letty.",1.657637,/b9gTJKLdSbwcQRKzmqMq3dMfRwI.jpg,2013-05-06,130,Fast & Furious 6,6.7,5282.0,Universal Studios
116711,English,Epic,A teenager finds herself transported to a deep forest setting where a battle between the forces of good and the forces of evil is taking place. She bands together with a rag-tag group characters in order to save their world -- and ours.,11.913405,/dUeXOJCpfWmZd9KaPkq2122J1ji.jpg,2013-05-15,102,Epic,6.4,1143.0,Blue Sky Studios
152780,French,Le passé,"After four years apart, Ahmad returns to his wife Marie in Paris in order to progress their divorce. During his brief stay, he cannot help noticing the strained relationship between Marie and her daughter Lucie. As he attempts to improve matters between mother and daughter Ahmad unwittingly lifts the lid on a long buried secret...",9.166555,/kjerwTkZJev6Ve5DS0hRbaOuVJb.jpg,2013-05-17,130,The Past,7.1,161.0,Memento Films Production
121986,English,Frances Ha,"An aspiring dancer moves to New York City and becomes caught up in a whirlwind of flighty fair-weather friends, diminishing fortunes and career setbacks.",8.471415,/mG8gvA3lxxzcJFIAnmMqir6DiWQ.jpg,2013-05-17,86,Frances Ha,7.3,358.0,Scott Rudin Productions
104755,English,The Lords of Salem,"The City of Salem, Massachusetts is visited by a coven of ancient witches.",9.981121,/1McyfXZO1F0zfrpbqqz3DvvlZ73.jpg,2012-09-10,101,The Lords of Salem,5.1,244.0,Alliance Films
119675,English,Behind the Candelabra,"Based on the autobiographical novel, the tempestuous 6-year relationship between Liberace and his (much younger) lover, Scott Thorson, is recounted.",7.339451,/46J5VoqnneIz3hs50Ptk2o5bmXB.jpg,2013-05-26,118,Behind the Candelabra,6.6,307.0,Jerry Weintraub Productions
82700,English,After Earth,"One thousand years after cataclysmic events forced humanity's escape from Earth, Nova Prime has become mankind's new home. Legendary General Cypher Raige returns from an extended tour of duty to his estranged family, ready to be a father to his 13-year-old son, Kitai. When an asteroid storm damages Cypher and Kitai's craft, they crash-land on a now unfamiliar and dangerous Earth. As his father lies dying in the cockpit, Kitai must trek across the hostile terrain to recover their rescue beacon. His whole life, Kitai has wanted nothing more than to be a soldier like his father. Today, he gets his chance.",10.747642,/d0vReo0jcMhBjCLYZAFqWHcb7Lj.jpg,2013-05-30,100,After Earth,5.0,2579.0,Columbia Pictures
75656,English,Now You See Me,An FBI agent and an Interpol detective track a team of illusionists who pull off bank heists during their performances and reward their audiences with the money.,17.852022,/A06e9YJ5ry3WXEIFIAD1mKBxcuZ.jpg,2013-05-29,115,Now You See Me,7.3,5635.0,Summit Entertainment
77805,English,Lovelace,"Story of Linda Lovelace, who is used and abused by the porn industry at the behest of her coercive husband, before taking control of her life.",6.383512,/6J4zI97usxdjhzobBkqFW1d9OQ5.jpg,2013-08-08,92,Lovelace,6.0,234.0,Helios-Filmproduktion
184125,English,Assault on Wall Street,"Jim is an average New Yorker living a peaceful life with a well paying job and a loving family. Suddenly, everything changes when the economy crashes causing Jim to lose everything. Filled with anger and rage, Jim snaps and goes to extreme lengths to seek revenge for the life taken from him.",7.089715,/5MPJ0anWmqo29DCbUMgE2ZPzGJx.jpg,2013-06-30,99,Assault on Wall Street,5.8,215.0,Lynn Peak Productions
147773,English,The Way Way Back,"Over the course of his summer break, a teenager comes into his own thanks in part to the friendship he strikes up with one of the park's managers.",10.342737,/cCA0ZPetEWYn7dbe6MHDwjue4UZ.jpg,2013-06-06,103,The Way Way Back,7.1,695.0,Fox Searchlight Pictures
111083,Spanish,El cuerpo,"A woman’s body disappears mysteriously from the morgue without a trace. Police inspector Jaime Peña investigates the strange occurrence with the help of Álex Ulloa, the widower of the missing woman.",5.513308,/sOZzfmlHF9uwm5V4Zf14lm4ptiO.jpg,2012-10-04,108,The Body,7.5,233.0,Antena 3 Films
49521,English,Man of Steel,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",18.538834,/xWlaTLnD8NJMTT9PGOD9z5re1SL.jpg,2013-06-12,143,Man of Steel,6.5,6462.0,Legendary Pictures
156700,English,The Kings of Summer,"Joe Toy, on the verge of adolescence, finds himself increasingly frustrated by his single father, Frank's attempts to manage his life. Declaring his freedom once and for all, he escapes to a clearing in the woods with his best friend, Patrick, and a strange kid named Biaggio. He announces that they are going to build a house there, free from responsibility and parents. Once their makeshift abode is finished, the three young men find themselves masters of their own destiny, alone in the woods.",6.25805,/4HGYmH5mYcBBTIMHhbOBdT1Antl.jpg,2013-01-19,93,The Kings of Summer,7.0,427.0,Big Beach Films
87567,English,The Big Wedding,"To the amusement of their adult children and friends, long divorced couple Don and Ellie Griffin are once again forced to play the happy couple for the sake of their adopted son's wedding after his ultra conservative biological mother unexpectedly decides to fly halfway across the world to attend. With all of the wedding guests looking on, the Griffins are hilariously forced to confront their past, present and future - and hopefully avoid killing each other in the process.",6.651605,/bPYDvbXRrb5d4FFyn4kb93J8I4X.jpg,2013-04-25,90,The Big Wedding,5.7,421.0,Millenium Films
158015,English,The Purge,"Given the country's overcrowded prisons, the U.S. government begins to allow 12-hour periods of time in which all illegal activity is legal. During one of these free-for-alls, a family must protect themselves from a home invasion.",23.207663,/tGGJOuLHX7UDlTz57sjfhW1qreP.jpg,2013-05-31,86,The Purge,6.0,2498.0,Universal Pictures
96936,English,The Bling Ring,"Inspired by actual events, a group of fame-obsessed teenagers use the Internet to track celebrities' whereabouts in order to rob their homes.",7.913029,/9Z2KAOP1X3ACE22moHu9QdYUK7U.jpg,2013-06-12,90,The Bling Ring,5.3,1205.0,Pathé Distribution
62211,English,Monsters University,A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends.,16.267502,/a05xQU9huY3P5uurLcGGHmsf2Vh.jpg,2013-06-20,104,Monsters University,7.0,3622.0,Walt Disney Pictures
103620,English,Maniac,"As he helps a young artist with her upcoming exhibition, the owner of a mannequin shop's deadly, suppressed desires come to the surface.",8.804658,/ag1IgAqYartblOy0IiDIMNoJUVI.jpg,2012-12-26,89,Maniac,5.9,322.0,La Petite Reine
68726,English,Pacific Rim,"When legions of monstrous creatures, known as Kaiju, started rising from the sea, a war began that would take millions of lives and consume humanity's resources for years on end. To combat the giant Kaiju, a special type of weapon was devised: massive robots, called Jaegers, which are controlled simultaneously by two pilots whose minds are locked in a neural bridge. But even the Jaegers are proving nearly defenseless in the face of the relentless Kaiju. On the verge of defeat, the forces defending mankind have no choice but to turn to two unlikely heroes—a washed-up former pilot (Charlie Hunnam) and an untested trainee (Rinko Kikuchi)—who are teamed to drive a legendary but seemingly obsolete Jaeger from the past. Together, they stand as mankind's last hope against the mounting apocalypse.",33.949359,/sCJEwEShZvruTpQ2a4yiX3Q9EyZ.jpg,2013-07-11,131,Pacific Rim,6.7,4903.0,Legendary Pictures
152742,English,La migliore offerta,"Virgil Oldman is a world renowned antiques expert and auctioneer. An eccentric genius, he leads a solitary life, going to extreme lengths to keep his distance from the messiness of human relationships. When appointed by the beautiful but emotionally damaged Claire to oversee the valuation and sale of her family’s priceless art collection, Virgil allows himself to form an attachment to her – and soon he is engulfed by a passion which will rock his bland existence to the core.",8.995603,/bXk6T8npfh2Ly24VMWSeZLsTLhC.jpg,2013-01-01,124,The Best Offer,7.7,719.0,Paco Cinematografica
72190,English,World War Z,"Life for former United Nations investigator Gerry Lane and his family seems content. Suddenly, the world is plagued by a mysterious infection turning whole human populations into rampaging mindless zombies. After barely escaping the chaos, Lane is persuaded to go on a mission to investigate this disease. What follows is a perilous trek around the world where Lane must brave horrific dangers and long odds to find answers before human civilization falls.",26.114917,/Ha5t0J21eyiq6Az1EXzx0iwsGH.jpg,2013-06-20,116,World War Z,6.7,5683.0,Paramount Pictures
68724,English,Elysium,"In the year 2159, two classes of people exist: the very wealthy who live on a pristine man-made space station called Elysium, and the rest, who live on an overpopulated, ruined Earth. Secretary Rhodes (Jodie Foster), a hard line government ofﬁcial, will stop at nothing to enforce anti-immigration laws and preserve the luxurious lifestyle of the citizens of Elysium. That doesn’t stop the people of Earth from trying to get in, by any means they can. When unlucky Max (Matt Damon) is backed into a corner, he agrees to take on a daunting mission that, if successful, will not only save his life, but could bring equality to these polarized worlds.",15.232738,/tHkjoAxmhp3Eau1h0Ir7maKMwUz.jpg,2013-08-07,109,Elysium,6.4,3510.0,TriStar Pictures
126277,English,American Mary,A young med student struggling with her tuition fees is drawn into the shady world of underground body modification.,9.912269,/vLy2Ldg3vGlpXwF8ZeUL40iDtLK.jpg,2012-05-31,98,American Mary,5.8,167.0,Evolution Pictures
174772,English,Europa Report,A crew of international astronauts are sent on a private mission to Jupiter's fourth moon.,6.964263,/73lAZvmcuZjevJfHxcm5uGyqSMj.jpg,2013-06-27,90,Europa Report,6.2,549.0,Wayfare Entertainment
179826,English,Odd Thomas,"In a California desert town, a short-order cook with clairvoyant abilities encounters a mysterious man with a link to dark, threatening forces.",7.090029,/oRtInIEPtLottEkcovT53G4F7Fh.jpg,2013-04-16,100,Odd Thomas,6.6,370.0,Future Films
93456,English,Despicable Me 2,Gru is recruited by the Anti-Villain League to help deal with a powerful new super criminal.,24.82355,/kQrYyZQHkwkUg2KlUDyvymj9FAp.jpg,2013-06-25,98,Despicable Me 2,7.0,4729.0,Universal Pictures
117251,English,White House Down,"Capitol Policeman John Cale has just been denied his dream job with the Secret Service of protecting President James Sawyer. Not wanting to let down his little girl with the news, he takes her on a tour of the White House, when the complex is overtaken by a heavily armed paramilitary group. Now, with the nation's government falling into chaos and time running out, it's up to Cale to save the president, his daughter, and the country.",9.920223,/niYdnzkrtBduR5lKtfeLXKXNaTT.jpg,2013-06-27,131,White House Down,6.3,1910.0,Columbia Pictures
107985,English,The World's End,Five friends who reunite in an attempt to top their epic pub crawl from 20 years earlier unwittingly become humankind's only hope for survival.,9.830382,/7xZUJMqGBLvhPJqn23UM3yUC5k5.jpg,2013-07-18,109,The World's End,6.7,1820.0,Universal Pictures
136418,English,Hummingbird,"Homeless and on the run from a military court martial, a damaged ex-special forces soldier navigating London's criminal underworld seizes an opportunity to assume another man's identity, transforming into an avenging angel in the process.",8.801032,/oQTs1pOzPP8AkzSHTXSFcLEYw3F.jpg,2013-05-07,100,Hummingbird,5.9,587.0,Lionsgate
136795,English,The Heat,"Uptight and straight-laced, FBI Special Agent Sarah Ashburn is a methodical investigator with a reputation for excellence--and hyper-arrogance. Shannon Mullins, one of Boston P.D.'s ""finest,"" is foul-mouthed and has a very short fuse, and uses her gut instinct and street smarts to catch the most elusive criminals. Neither has ever had a partner, or a friend for that matter. When these two wildly incompatible law officers join forces to bring down a ruthless drug lord, they become the last thing anyone expected: Buddies.",12.706403,/tM3hDt8JcU8Y8i6vzTcbnocM2bx.jpg,2013-06-27,117,The Heat,6.5,1595.0,Ingenious Film Partners
57201,English,The Lone Ranger,"The Texas Rangers chase down a gang of outlaws led by Butch Cavendish, but the gang ambushes the Rangers, seemingly killing them all. One survivor is found, however, by an American Indian named Tonto, who nurses him back to health. The Ranger, donning a mask and riding a white stallion named Silver, teams up with Tonto to bring the unscrupulous gang and others of that ilk to justice.",12.729104,/b4vil5ueYJNBNypHmo1tpuevh4z.jpg,2013-07-03,149,The Lone Ranger,5.9,2361.0,Walt Disney Pictures
159117,English,V/H/S/2,"Inside a darkened house looms a column of TVs littered with VHS tapes, a pagan shrine to forgotten analog gods. The screens crackle and pop endlessly with monochrome vistas of static white noise permeating the brain and fogging concentration. But you must fight the urge to relax: this is no mere movie night. Those obsolete spools contain more than just magnetic tape. They are imprinted with the very soul of evil.",10.714779,/t1lILqp0Yfg0SncPyEw0DtR72G5.jpg,2013-06-06,95,V/H/S/2,6.0,300.0,The Collective
157386,English,The Spectacular Now,"A hard-partying high school senior's philosophy on life changes when he meets the not-so-typical ""nice girl.""",8.098964,/iklgvkUqlruQrz8DlUsJzaa9HZh.jpg,2013-08-02,95,The Spectacular Now,6.8,1074.0,21 Laps Entertainment
112200,English,Thanks for Sharing,A romantic comedy that brings together three disparate characters who are learning to face a challenging and often confusing world as they struggle together against a common demon: sex addiction.,11.26248,/v0UZhlaAn3GE0xSSFUSRyDY7BHI.jpg,2012-09-07,112,Thanks for Sharing,5.7,164.0,Olympus Pictures
112198,French,Le Prénom,"Vincent, a wealthy real estate agent, is invited to dinner by his sister Elizabeth and her husband Peter, both professors in Paris. Claude, a childhood friend and trombonist in a symphony orchestra, is also present. Vincent brings news from the prenatal examination of his and his wife Anna's unborn son.  The name chosen by the soon-to-be parents strongly offends the others for many reasons. The dispute between the guests quickly escalates and before long the resurgence of old grudges and hidden secrets is unavoidable ...",7.038718,/pGsBX3XKrIS4uP6lNPnhg9TR7HY.jpg,2012-04-25,109,What's in a Name,7.2,433.0,M6 Films
205321,English,Sharknado,"A freak hurricane hits Los Angeles, causing man-eating sharks to be scooped up in tornadoes and flooding the city with shark-infested seawater. Surfer and bar-owner Fin sets out with his friends Baz and Nova to rescue his estranged wife April and teenage daughter Claudia",4.928195,/6nxewN7l5XGxDqCcGkLaXJ3ljdz.jpg,2013-07-11,86,Sharknado,3.8,484.0,The Asylum
111969,English,Stuck in Love,"An acclaimed writer, his ex-wife, and their teenaged children come to terms with the complexities of love in all its forms over the course of one tumultuous year.",6.715938,/wxrH3NZ4wTtHVzbquknLRRQMFWW.jpg,2012-09-09,97,Stuck in Love,7.3,657.0,Informant Media
157354,English,Fruitvale Station,"The true story of Oscar, a 22-year-old Bay Area resident, who crosses paths with friends, enemies, family, and strangers on the last day of 2008.",13.305596,/zwPYTHFCgWYHRW1OoxE23dxZZRX.jpg,2013-07-25,85,Fruitvale Station,7.3,397.0,Forest Whitaker's Significant Productions
49524,English,R.I.P.D.,A recently slain cop joins a team of undead police officers working for the Rest in Peace Department and tries to find the man who murdered him. Based on the comic by Peter M. Lenkov.,9.369679,/ldBBulVDkifYnT501PWXIvtCgmO.jpg,2013-07-18,96,R.I.P.D.,5.4,1280.0,Universal Pictures
183011,English,Justice League: The Flashpoint Paradox,"When time travel allows a past wrong to be righted for The Flash and his family, the ripples of the event prove disastrous as a fractured, alternate reality now exists where a Justice League never formed, and even Superman is nowhere to be found. Teaming with a grittier, more violent Dark Knight and Cyborg, Flash races to restore the continuity of his original timeline while this new world is ravaged by a fierce war between Wonder Woman's Amazons and Aquaman’s Atlanteans.",9.527559,/sqWvI1M8cnAuXAws3hB11XwLpU2.jpg,2013-07-28,75,Justice League: The Flashpoint Paradox,7.3,458.0,DC Comics
77663,English,Killing Season,"Two veterans of the Bosnian War, one American, one Serbian, who clash in the remote Smoky Mountain wilderness.",13.382027,/ftZVLKyr3RDGtVelU06GAbtOFQa.jpg,2013-07-12,91,Killing Season,5.3,425.0,Nu Image Films
138843,English,The Conjuring,"Paranormal investigators Ed and Lorraine Warren work to help a family terrorized by a dark presence in their farmhouse. Forced to confront a powerful entity, the Warrens find themselves caught in the most terrifying case of their lives.",14.90169,/xYGkdhOEVoFrLNUotuTXemtQAWd.jpg,2013-07-18,112,The Conjuring,7.4,3169.0,New Line Cinema
51481,English,Mean Girls 2,"The story revolves around a new high school student, Jo (Meaghan Martin) , who agrees to befriend an outcast, Abby (Jennifer Stone), at the urging of Abby's wealthy father in exchange for paying all of Jo's costs for the college of her dreams. Jo and Abby team up to take on the school's mean girls, the Plastics.",7.515436,/7bRbtrTsXA0pwuxR880aJpp14dF.jpg,2011-01-23,96,Mean Girls 2,5.1,281.0,Paramount Famous Productions
178809,English,The Colony,"Forced underground by the next ice age, a struggling outpost of survivors must fight to preserve humanity against a threat even more savage than nature.",9.726664,/oYeCfvBSdIfxGSlSXMwtAUzKiJC.jpg,2013-04-12,95,The Colony,5.2,465.0,Alcina Pictures
77950,English,Turbo,The tale of an ordinary garden snail who dreams of winning the Indy 500.,8.979753,/kajPlPUgobxci8ME5oqvzjN430q.jpg,2013-07-11,96,Turbo,6.1,1094.0,DreamWorks Animation
76170,English,The Wolverine,"Wolverine faces his ultimate nemesis - and tests of his physical, emotional, and mortal limits - in a life-changing voyage to modern-day Japan.",3.918287,/iTST6DcLhfufWYUKCOskkusaYUq.jpg,2013-07-23,126,The Wolverine,6.3,4110.0,Twentieth Century Fox Film Corporation
172533,English,Drinking Buddies,"Weekend trips, office parties, late night conversations, drinking on the job, marriage pressure, biological clocks, holding eye contact a second too long… you know what makes the line between “friends” and “more than friends” really blurry? Beer.",7.745083,/zongyslIHQmfnf9rgUioPkDaHmq.jpg,2013-08-23,90,Drinking Buddies,6.0,361.0,Burn Later Productions
146216,English,RED 2,Retired C.I.A. agent Frank Moses reunites his unlikely team of elite operatives for a global quest to track down a missing portable nuclear device.,11.04233,/dvWITvEzlq8IaUbxUuBVKvXqfo6.jpg,2013-07-18,116,RED 2,6.4,1548.0,DC Comics
180948,English,Vehicle 19,"A parolee (Paul Walker) becomes the target of a massive police manhunt after inadvertently picking up a rental car with a female whistleblower tied up in the trunk. Now, as the police attempt to silence the woman before she can testify about the city's rampant corruption, the ex-con who just regained his freedom must defend her life, and clear his own name.",10.803734,/8rh9jEiPmWDcLMPDA3DkUt8JSqG.jpg,2013-03-07,85,Vehicle 19,5.0,229.0,Industrial Development Corporation of South Africa
136400,English,2 Guns,A DEA agent and an undercover Naval Intelligence officer who have been tasked with investigating one another find they have been set up by the mob -- the very organization the two men believe they have been stealing money from.,13.336512,/30lM3Uvzs6HOG5l4hzhwxYTWgd3.jpg,2013-08-02,109,2 Guns,6.6,1611.0,Universal Studios
160588,English,Blue Jasmine,"Jasmine French used to be on the top of the heap as a New York socialite, but now is returning to her estranged sister in San Francisco utterly ruined. As Jasmine struggles with her haunting memories of a privileged past bearing dark realities she ignored, she tries to recover in her present. Unfortunately, it all proves a losing battle as Jasmine's narcissistic hangups and their consequences begin to overwhelm her. In doing so, her old pretensions and new deceits begin to foul up everyone's lives, especially her own.",12.61244,/tXzOAeub5ZaxGv9vkJLtU0aNenl.jpg,2013-07-25,98,Blue Jasmine,7.0,1126.0,Perdido Productions
179144,Italian,La grande bellezza,"Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisite beauty.",8.176134,/wHLvhxIjdjngDfI2T5XOkZMdn1J.jpg,2013-05-21,142,The Great Beauty,7.3,745.0,France 2 Cinéma
76285,English,Percy Jackson: Sea of Monsters,"In their quest to confront the ultimate evil, Percy and his friends battle swarms of mythical creatures to find the mythical Golden Fleece and to stop an ancient evil from rising.",10.338222,/k1bhUW7XM5X0yD3iewAEvloFBEo.jpg,2013-08-07,106,Percy Jackson: Sea of Monsters,5.9,1685.0,1492 Pictures
77931,English,The Smurfs 2,"The evil wizard Gargamel creates a couple of mischievous Smurf-like creatures called the Naughties that he hopes will let him harness the all-powerful, magical Smurf-essence. But when he discovers that only a real Smurf can give him what he wants, and only a secret spell that Smurfette knows can turn the Naughties into real Smurfs, Gargamel kidnaps Smurfette and brings her to Paris, where he has been winning the adoration of millions as the world¹s greatest sorcerer. It's up to Papa, Clumsy, Grouchy, and Vanity to return to our world, reunite with their human friends Patrick and Grace Winslow, and rescue her! Will Smurfette, who has always felt different from the other Smurfs, find a new connection with the Naughties Vexy and Hackus or will the Smurfs convince her that their love for her is True Blue?",10.640864,/mF2FXzZ3EktWoagU4fzoabNsK6J.jpg,2013-07-30,105,The Smurfs 2,5.5,711.0,Columbia Pictures
177699,English,Alan Partridge: Alpha Papa,"Alan Partridge has had many ups and downs in life. National television broadcaster. Responsible for killing a guest on live TV. Local radio broadcaster. Nervous breakdown in Dundee. A self-published book, 'Bouncing Back', which was subsequently remaindered and pulped. Alan Partridge: Alpha Papa portrays the events of the greatest low-to-high ebb spectrum in his life to date, namely how he tries to salvage his public career while negotiating a potentially violent turn of events at North Norfolk Digital Radio.",10.130541,/fkzq56ylSWZ8lJGXs1J6JZwKgmo.jpg,2013-07-24,90,Alan Partridge: Alpha Papa,6.5,184.0,BBC Films
76544,English,Man of Tai Chi,"In Beijing, a young martial artist's skill places him in position to experience opportunities and sacrifices.",11.829231,/42MutxsgeJS5pYLNWUGv8d6B9wa.jpg,2013-07-04,105,Man of Tai Chi,5.8,295.0,Universal Pictures
138832,English,We're the Millers,A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico.,18.474368,/digXuLXmk88Ar23LYUQTLcz5npA.jpg,2013-08-07,110,We're the Millers,6.8,3053.0,New Line Cinema
109418,English,Grown Ups 2,"The all-star comedy cast from Grown Ups returns (with some exciting new additions) for more summertime laughs. Lenny (Adam Sandler) has relocated his family back to the small town where he and his friends grew up. This time around, the grown ups are the ones learning lessons from their kids on a day notoriously full of surprises: the last day of school.",9.411725,/xVfzcl1fcTDA4T76enoHF80MR4n.jpg,2013-07-11,100,Grown Ups 2,5.8,1180.0,Columbia Pictures
59859,English,Kick-Ass 2,"After Kick-Ass’ insane bravery inspires a new wave of self-made masked crusaders, he joins a patrol led by the Colonel Stars and Stripes. When these amateur superheroes are hunted down by Red Mist — reborn as The Mother Fucker — only the blade-wielding Hit-Girl can prevent their annihilation.",13.570264,/pmdvrKYRdw7QxkLDaJzr6xMEqEZ.jpg,2013-07-17,103,Kick-Ass 2,6.3,2275.0,Universal Pictures
