,id,spoken_languages
46216,250275,english
46217,242906,français
46218,242906,english
46219,264555,english
46220,84741,english
46221,224919,english
46222,218898,हिन्दी
46223,218898,తెలుగు
46224,280690,हिन्दी
46225,188640,हिन्दी
46226,120942,हिन्दी
46227,22315,हिन्दी
46228,158009,euskera
46229,89868,english
46230,252990,english
46231,353125,english
46232,297239,nederlands
46233,319396,english
46234,53850,english
46235,75897,deutsch
46236,13099,english
46237,13099,日本語
46238,13099,普通话
46239,13099,pусский
46240,138686,magyar
46241,138686,nederlands
46242,297961,english
46243,94587,english
46244,80582,english
46245,52406,english
46246,88865,english
46247,18152,english
46248,49264,english
46249,78573,english
46250,117102,english
46251,338381,deutsch
46252,267292,english
46253,53104,english
46254,117407,english
46255,297400,한국어/조선말
46256,310952,english
46257,296370,english
46258,126760,english
46259,290098,日本語
46260,290098,한국어/조선말
46261,260826,magyar
46262,48268,deutsch
46263,48268,magyar
46264,157964,magyar
46265,197849,magyar
46266,208198,deutsch
46267,358908,
46268,289519,english
46269,241259,english
46270,377432,english
46271,369052,français
46272,289523,english
46273,317114,italiano
46274,317114,english
46275,315134,italiano
46276,315134,english
46277,317121,english
46278,267935,english
46279,110777,english
46280,176715,english
46281,371464,deutsch
46282,359871,english
46283,334534,english
46284,334057,english
46285,108879,english
46286,238997,english
46287,86522,english
46288,241618,english
46289,68213,english
46290,68208,english
46291,241619,english
46292,143431,english
46293,112722,english
46294,182979,english
46295,210250,english
46296,223702,english
46297,283827,english
46298,283827,हिन्दी
46299,283827,ਪੰਜਾਬੀ
46300,385390,english
46301,387398,english
46302,381615,english
46303,377428,english
46304,374614,english
46305,374609,english
46306,374739,english
46307,374607,english
46308,374603,english
46309,361745,english
46310,352851,english
46311,346489,english
46312,311181,english
46313,300187,français
46314,299576,english
46315,299574,english
46316,289520,english
46317,279371,english
46318,279332,english
46319,239018,english
46320,258691,english
46321,249057,pусский
46322,238749,english
46323,235662,english
46324,180794,english
46325,226167,english
46326,226167,deutsch
46327,149235,english
46328,149235,deutsch
46329,149218,english
46330,147132,english
46331,145840,english
46332,211125,english
46333,85887,english
46334,227552,english
46335,81416,english
46336,208035,english
46337,389995,español
46338,384798,english
46339,78713,english
46340,371560,english
46341,371560,português
46342,164777,italiano
46343,334533,esperanto
46344,334533,english
46345,129564,italiano
46346,81976,english
46347,374475,english
46348,374475,deutsch
46349,374475,română
46350,351454,français
46351,351454,español
46352,84993,english
46353,257623,ελληνικά
46354,113294,english
46355,46095,english
46356,213570,español
46357,213570,english
46358,43394,english
46359,62006,english
46360,68977,english
46361,381071,english
46362,279049,日本語
46363,294368,english
46364,250880,english
46365,250880,deutsch
46366,352733,english
46367,86520,日本語
46368,122293,english
46369,370234,english
46370,128412,ქართული
46371,128412,pусский
46372,83235,pусский
46373,83235,ქართული
46374,56952,فارسی
46375,56952,english
46376,56952,français
46377,56952,हिन्दी
46378,112633,français
46379,385581,english
46380,101916,english
46381,80520,english
46382,80520,pусский
46383,55916,english
46384,56491,english
46385,60505,english
46386,385371,english
46387,385371,português
46388,293670,日本語
46389,293670,한국어/조선말
46390,293670,español
46391,168079,english
46392,375199,हिन्दी
46393,155217,日本語
46394,83501,pусский
46395,364426,english
46396,364426,deutsch
46397,364426,italiano
46398,364426,日本語
46399,216472,english
46400,216472,普通话
46401,51091,english
46402,337154,english
46403,113523,english
46404,56424,français
46405,188183,普通话
46406,395181,普通话
46407,134362,español
46408,319017,english
46409,291805,普通话
46410,291805,english
46411,390766,english
46412,394812,english
46413,394812,한국어/조선말
46414,394812,普通话
46415,394812,
46416,394812,日本語
46417,370464,english
46418,354818,english
46419,369820,english
46420,12443,italiano
46421,23802,english
46422,170740,english
46423,388440,english
46424,388403,普通话
46425,78492,日本語
46426,48339,english
46427,42082,english
46428,36090,日本語
46429,99080,english
46430,37228,english
46431,136762,no language
46432,94643,no language
46433,376916,广州话 / 廣州話
46434,376916,普通话
46435,339526,english
46436,382088,english
46437,362699,english
46438,118792,pусский
46439,396292,english
46440,299782,english
46441,46178,dansk
46442,339928,português
46443,339928,english
46444,375170,普通话
46445,330916,english
46446,376549,广州话 / 廣州話
46447,4290,english
46448,87061,english
46449,87061,français
46450,216203,english
46451,332872,español
46452,339397,english
46453,374473,english
46454,84233,english
46455,5654,english
46456,5654,français
46457,5654,pусский
46458,353866,deutsch
46459,44645,english
46460,44645,deutsch
46461,314570,português
46462,314570,español
46463,314570,english
46464,254420,हिन्दी
46465,147367,english
46466,147367,polski
46467,340746,한국어/조선말
46468,310567,हिन्दी
46469,109581,english
46470,375599,한국어/조선말
46471,344854,english
46472,311770,english
46473,311770,svenska
46474,358907,english
46475,358907,svenska
46476,323428,svenska
46477,324764,svenska
46478,346469,svenska
46479,347344,italiano
46480,347344,svenska
46481,303636,deutsch
46482,303636,svenska
46483,303636,english
46484,321283,svenska
46485,356218,svenska
46486,347106,svenska
46487,335683,svenska
46488,363607,svenska
46489,389115,svenska
46490,377290,svenska
46491,381277,svenska
46492,268618,íslenska
46493,341491,deutsch
46494,341491,íslenska
46495,341490,íslenska
46496,250974,norsk
46497,280583,norsk
46498,280583,english
46499,69471,english
46500,39301,עִבְרִית
46501,107775,norsk
46502,17575,norsk
46503,198783,svenska
46504,198783,latin
46505,198783,norsk
46506,55154,norsk
46507,33340,norsk
46508,33340,svenska
46509,64116,norsk
46510,388468,norsk
46511,87654,norsk
46512,336885,norsk
46513,373757,english
46514,285165,norsk
46515,348675,dansk
46516,11392,dansk
46517,57911,dansk
46518,342695,dansk
46519,342695,svenska
46520,16039,dansk
46521,20661,dansk
46522,335582,dansk
46523,11390,dansk
46524,76312,dansk
46525,155714,dansk
46526,146184,dansk
46527,146184,
46528,324284,english
46529,391617,español
46530,37433,日本語
46531,47408,日本語
46532,14233,english
46533,48417,广州话 / 廣州話
46534,397914,english
46535,347031,english
46536,378348,한국어/조선말
46537,40534,english
46538,102961,english
46539,339148,english
46540,57992,english
46541,57992,français
46542,57992,português
46543,66897,français
46544,139251,english
46545,391778,हिन्दी
46546,4546,english
46547,389053,english
46548,343140,广州话 / 廣州話
46549,343140,普通话
46550,363103,português
46551,301804,english
46552,374458,română
46553,26677,english
46554,322745,english
46555,169448,فارسی
46556,335409,pусский
46557,335409,english
46558,391375,english
46559,398289,english
46560,342464,english
46561,109456,italiano
46562,3698,italiano
46563,5434,italiano
46564,292610,italiano
46565,40162,italiano
46566,58419,english
46567,58419,italiano
46568,31264,italiano
46569,171993,english
46570,171993,deutsch
46571,171993,italiano
46572,374173,हिन्दी
46573,353989,español
46574,45783,dansk
46575,356842,english
46576,16884,dansk
46577,94067,english
46578,88518,english
46579,57313,english
46580,79078,deutsch
46581,385320,english
46582,385320,português
46583,21293,english
46584,279588,english
46585,265982,english
46586,265982,français
46587,26521,español
46588,41028,english
46589,135652,english
46590,93041,english
46591,180886,english
46592,346384,english
46593,18932,english
46594,45780,english
46595,41149,english
46596,25787,english
46597,269306,svenska
46598,109380,český
46599,103941,español
46600,361146,português
46601,298228,english
46602,308531,english
46603,32790,english
46604,30641,english
46605,257345,english
46606,256771,nederlands
46607,34598,english
46608,34598,deutsch
46609,41962,日本語
46610,110283,日本語
46611,83183,日本語
46612,139176,english
46613,318121,english
46614,293413,한국어/조선말
46615,397403,english
46616,24793,english
46617,40258,français
46618,105184,deutsch
46619,60163,日本語
46620,40863,广州话 / 廣州話
46621,40863,english
46622,379220,español
46623,258771,lietuvikai
46624,322506,english
46625,221343,english
46626,121245,english
46627,81120,english
46628,341012,english
46629,198652,english
46630,37237,english
46631,324314,français
46632,324314,english
46633,298459,français
46634,114030,日本語
46635,398854,english
46636,356366,english
46637,356366,deutsch
46638,377158,polski
46639,350904,italiano
46640,330294,français
46641,364831,english
46642,291863,english
46643,398830,español
46644,309879,english
46645,400791,english
46646,107315,english
46647,91950,español
46648,169782,english
46649,98927,français
46650,33108,pусский
46651,353433,english
46652,192040,english
46653,220903,english
46654,384130,english
46655,370260,english
46656,280004,english
46657,347123,english
46658,121572,english
46659,43608,english
46660,29477,english
46661,400608,english
46662,58522,italiano
46663,259693,english
46664,248741,english
46665,248741,français
46666,55608,
46667,55608,pусский
46668,30656,english
46669,89587,italiano
46670,312623,english
46671,326255,english
46672,400948,english
46673,377823,english
46674,377823,한국어/조선말
46675,377823,普通话
46676,376261,english
46677,109088,普通话
46678,205891,english
46679,205891,français
46680,364902,english
46681,218351,english
46682,241374,english
46683,65192,deutsch
46684,65192,english
46685,375356,français
46686,391757,english
46687,328429,english
46688,30665,english
46689,245913,english
46690,245913,pусский
46691,82819,english
46692,75198,français
46693,51334,türkçe
46694,94659,日本語
46695,117472,日本語
46696,117767,polski
46697,44688,english
46698,132133,polski
46699,105136,日本語
46700,395883,english
46701,84228,english
46702,84228,français
46703,270650,english
46704,366564,français
46705,356332,english
46706,157515,deutsch
46707,103578,english
46708,230471,italiano
46709,145244,italiano
46710,87335,italiano
46711,205557,italiano
46712,61581,italiano
46713,389427,english
46714,144341,italiano
46715,150224,italiano
46716,43074,english
46717,52947,广州话 / 廣州話
46718,339739,english
46719,61294,english
46720,61294,pусский
46721,30942,english
46722,30942,deutsch
46723,30942,普通话
46724,353610,english
46725,206657,english
46726,206657,svenska
46727,287703,普通话
46728,284152,한국어/조선말
46729,25625,english
46730,168098,english
46731,356334,english
46732,28529,english
46733,300210,العربية
46734,300210,עִבְרִית
46735,112767,english
46736,131172,english
46737,377150,فارسی
46738,244839,english
46739,216521,english
46740,170898,bosanski
46741,170898,hrvatski
46742,25079,日本語
46743,80699,dansk
46744,363889,english
46745,355598,english
46746,323372,español
46747,370687,english
46748,373476,english
46749,300761,english
46750,41312,english
46751,258755,español
46752,28775,english
46753,217057,english
46754,327040,français
46755,34202,english
46756,401895,español
46757,397003,english
46758,138705,suomi
46759,150208,suomi
46760,61123,suomi
46761,80256,english
46762,80256,suomi
46763,41454,dansk
46764,41454,svenska
46765,381080,english
46766,297721,한국어/조선말
46767,359790,english
46768,51806,english
46769,343724,english
46770,392961,english
46771,35429,english
46772,73307,english
46773,380225,italiano
46774,229154,english
46775,226437,deutsch
46776,226437,polski
46777,258322,italiano
46778,324181,english
46779,63398,français
46780,4948,français
46781,51444,english
46782,31453,english
46783,52199,english
46784,30667,english
46785,133563,日本語
46786,213373,português
46787,169357,français
46788,206789,বাংলা
46789,345735,广州话 / 廣州話
46790,397517,english
46791,185738,español
46792,168814,普通话
46793,266279,english
46794,55424,français
46795,175331,deutsch
46796,175331,
46797,175331,türkçe
46798,302699,english
46799,72152,हिन्दी
46800,94798,বাংলা
46801,139582,हिन्दी
46802,14751,हिन्दी
46803,53284,हिन्दी
46804,63006,english
46805,63006,हिन्दी
46806,379275,hrvatski
46807,379275,español
46808,305309,english
46809,377462,english
46810,399747,english
46811,89662,italiano
46812,89662,english
46813,216546,english
46814,86971,english
46815,398535,हिन्दी
46816,398535,ਪੰਜਾਬੀ
46817,202244,english
46818,266541,english
46819,50125,english
46820,400174,english
46821,324421,english
46822,34216,广州话 / 廣州話
46823,34216,普通话
46824,39048,english
46825,57880,广州话 / 廣州話
46826,115893,no language
46827,101024,广州话 / 廣州話
46828,66834,english
46829,67572,english
46830,210910,english
46831,30948,english
46832,24921,english
46833,94811,english
46834,376263,english
46835,35891,english
46836,95700,español
46837,376237,english
46838,175171,english
46839,178927,english
46840,103668,english
46841,285953,english
46842,84831,english
46843,335430,日本語
46844,57458,ภาษาไทย
46845,267192,english
46846,110490,english
46847,183855,português
46848,48502,español
46849,199883,português
46850,146905,português
46851,50489,português
46852,377210,english
46853,70461,français
46854,355786,?????
46855,68309,english
46856,267977,日本語
46857,401442,english
46858,400605,english
46859,70859,english
46860,70859,日本語
46861,76474,english
46862,377213,বাংলা
46863,377213,हिन्दी
46864,324668,english
46865,278348,english
46866,289207,english
46867,53283,हिन्दी
46868,35687,english
46869,35687,हिन्दी
46870,126318,हिन्दी
46871,15975,english
46872,15975,हिन्दी
46873,56897,हिन्दी
46874,172817,हिन्दी
46875,323426,हिन्दी
46876,68256,english
46877,68256,
46878,68256,हिन्दी
46879,85043,हिन्दी
46880,202984,english
46881,202984,
46882,360606,english
46883,92691,日本語
46884,98106,english
46885,71503,english
46886,61689,english
46887,79192,english
46888,238124,english
46889,238124,français
46890,253337,english
46891,384450,english
46892,263945,dansk
46893,263945,svenska
46894,40741,日本語
46895,90351,日本語
46896,10458,deutsch
46897,60971,日本語
46898,390592,english
46899,131737,english
46900,30787,english
46901,51066,english
46902,14685,english
46903,355254,english
46904,393562,हिन्दी
46905,352179,english
46906,352179,français
46907,352179,deutsch
46908,392553,english
46909,338063,english
46910,258489,english
46911,316727,english
46912,316023,english
46913,278154,english
46914,345911,english
46915,294272,english
46916,388191,english
46917,328716,한국어/조선말
46918,333386,english
46919,254575,english
46920,243752,english
46921,367197,english
46922,369776,français
46923,40451,english
46924,89904,english
46925,55035,français
46926,12529,italiano
46927,9031,italiano
46928,259634,italiano
46929,46572,italiano
46930,315439,한국어/조선말
46931,302161,english
46932,340611,english
46933,337874,english
46934,267852,english
46935,53010,français
46936,53010,한국어/조선말
46937,214209,한국어/조선말
46938,353571,english
46939,369228,italiano
46940,367999,italiano
46941,356758,italiano
46942,371942,italiano
46943,359156,italiano
46944,343173,english
46945,390512,english
46946,27123,deutsch
46947,27123,english
46948,332741,italiano
46949,359412,english
46950,319352,français
46951,319352,english
46952,317214,العربية
46953,33201,français
46954,33201,deutsch
46955,340937,english
46956,309882,english
46957,58430,english
46958,230722,한국어/조선말
46959,369032,english
46960,27243,english
46961,346641,deutsch
46962,324794,ภาษาไทย
46963,372411,english
46964,53335,english
46965,273645,한국어/조선말
46966,399106,english
46967,269705,english
46968,324322,français
46969,324322,english
46970,324322,bamanankan
46971,209645,english
46972,274504,english
46973,196324,español
46974,341957,english
46975,101206,english
46976,31265,english
46977,34875,english
46978,395476,english
46979,357529,english
46980,94176,english
46981,360283,english
46982,400121,english
46983,49237,english
46984,398265,english
46985,52593,english
46986,35007,
46987,35007,english
46988,120885,english
46989,130134,français
46990,130134,english
46991,17342,普通话
46992,193284,english
46993,184710,english
46994,380372,english
46995,83876,普通话
46996,102814,english
46997,174150,english
46998,262260,english
46999,254664,广州话 / 廣州話
47000,254664,english
47001,254664,bahasa melayu
47002,254664,普通话
47003,137308,
47004,156967,english
47005,156954,deutsch
47006,137826,english
47007,262829,english
47008,108063,hrvatski
47009,41294,español
47010,45192,español
47011,64694,español
47012,70193,english
47013,70193,日本語
47014,66062,日本語
47015,211222,english
47016,266874,english
47017,266874,deutsch
47018,266874,普通话
47019,402877,普通话
47020,402877,english
47021,24678,english
47022,337703,no language
47023,228941,日本語
47024,81633,日本語
47025,110412,english
47026,394047,english
47027,378441,english
47028,120121,español
47029,400411,english
47030,376233,english
47031,364051,français
47032,364051,polski
47033,364051,pусский
47034,349441,français
47035,349441,עִבְרִית
47036,373479,english
47037,373922,广州话 / 廣州話
47038,373922,普通话
47039,359641,español
47040,357799,english
47041,119637,français
47042,354275,한국어/조선말
47043,62675,français
47044,394499,português
47045,41004,español
47046,145481,español
47047,82776,español
47048,41298,español
47049,45191,español
47050,18944,english
47051,328387,english
47052,389425,english
47053,389425,deutsch
47054,46784,english
47055,46781,english
47056,272720,english
47057,118014,no language
47058,363676,english
47059,371865,français
47060,377287,français
47061,361571,français
47062,392817,pусский
47063,338189,français
47064,378813,deutsch
47065,118430,english
47066,101293,english
47067,31128,english
47068,76681,english
47069,150273,english
47070,22020,english
47071,96129,english
47072,404022,english
47073,385031,english
47074,154441,português
47075,93091,english
47076,44510,english
47077,376812,english
47078,376812,हिन्दी
47079,342213,español
47080,148615,english
47081,389180,français
47082,262542,english
47083,16909,dansk
47084,372297,हिन्दी
47085,372297,
47086,126043,português
47087,103396,deutsch
47088,130957,deutsch
47089,54893,english
47090,98644,
47091,98644,english
47092,393834,english
47093,366514,français
47094,63989,français
47095,328901,english
47096,388862,english
47097,263416,english
47098,316268,english
47099,360249,deutsch
47100,360249,norsk
47101,28406,español
47102,362765,english
47103,50186,pусский
47104,362876,português
47105,361249,हिन्दी
47106,4279,français
47107,15467,हिन्दी
47108,349086,english
47109,257026,english
47110,41278,no language
47111,86320,español
47112,86320,português
47113,86531,português
47114,397278,english
47115,67303,português
47116,68895,english
47117,314837,日本語
47118,325789,english
47119,325789,español
47120,308266,shqip
47121,308266,العربية
47122,308266,english
47123,308266,română
47124,82664,deutsch
47125,345054,français
47126,400668,english
47127,133736,english
47128,227859,english
47129,55344,日本語
47130,401387,english
47131,390880,pусский
47132,405388,english
47133,292277,english
47134,61348,english
47135,368596,english
47136,331393,english
47137,31385,english
47138,376501,english
47139,373453,english
47140,351809,español
47141,365997,english
47142,382651,english
47143,356201,한국어/조선말
47144,392885,english
47145,28073,english
47146,175427,اردو
47147,237799,français
47148,40585,français
47149,318052,עִבְרִית
47150,254251,english
47151,98948,english
47152,88949,español
47153,76468,english
47154,54821,english
47155,215814,english
47156,22750,english
47157,86254,english
47158,43473,english
47159,90726,italiano
47160,139826,english
47161,371738,english
47162,110692,english
47163,134435,english
47164,17288,english
47165,17288,türkçe
47166,8383,deutsch
47167,325240,english
47168,112675,deutsch
47169,112675,română
47170,46879,deutsch
47171,46879,español
47172,162874,english
47173,90164,español
47174,90164,italiano
47175,316491,română
47176,247354,english
47177,260646,français
47178,260646,deutsch
47179,404829,english
47180,298028,english
47181,397873,english
47182,403232,français
47183,403232,english
47184,282024,pусский
47185,42498,বাংলা
47186,257006,español
47187,367816,english
47188,347647,english
47189,407036,pусский
47190,407036,english
47191,46658,english
47192,225776,english
47193,76348,français
47194,369033,english
47195,159201,english
47196,192868,english
47197,159942,bosanski
47198,356626,العربية
47199,356626,nederlands
47200,356626,français
47201,356626,
47202,253343,english
47203,332806,english
47204,376426,english
47205,373348,english
47206,358430,français
47207,314635,český
47208,314635,deutsch
47209,278247,español
47210,278247,english
47211,374052,english
47212,382322,english
47213,125495,français
47214,173689,english
47215,138061,english
47216,174354,english
47217,303856,deutsch
47218,156335,english
47219,79596,český
47220,50688,español
47221,50688,english
47222,77864,हिन्दी
47223,77864,english
47224,42591,deutsch
47225,12602,deutsch
47226,42717,english
47227,185752,
47228,185752,deutsch
47229,185752,english
47230,109636,english
47231,101185,english
47232,29924,english
47233,29924,français
47234,29924,italiano
47235,79106,english
47236,108432,english
47237,35165,english
47238,165401,english
47239,18560,english
47240,24057,english
47241,73772,english
47242,38622,english
47243,183073,italiano
47244,76199,english
47245,161796,english
47246,104185,english
47247,27144,english
47248,26921,english
47249,352694,日本語
47250,376659,pусский
47251,376659,english
47252,338766,english
47253,310888,english
47254,373473,english
47255,377587,english
47256,48995,العربية
47257,48995,english
47258,48995,deutsch
47259,48995,svenska
47260,330070,日本語
47261,390734,日本語
47262,383869,français
47263,46744,pусский
47264,47535,english
47265,388192,türkçe
47266,404073,english
47267,67617,português
47268,397365,हिन्दी
47269,208173,español
47270,190326,pусский
47271,140423,עִבְרִית
47272,347642,english
47273,84275,广州话 / 廣州話
47274,393184,العربية
47275,62592,english
47276,140894,nederlands
47277,140894,english
47278,27154,한국어/조선말
47279,207558,english
47280,63423,deutsch
47281,63423,english
47282,63423,ελληνικά
47283,300669,english
47284,300669,український
47285,378570,english
47286,378570,italiano
47287,333846,shqip
47288,333846,deutsch
47289,333846,italiano
47290,333846,srpski
47291,405653,english
47292,403119,english
47293,380762,广州话 / 廣州話
47294,380762,普通话
47295,380762,ภาษาไทย
47296,370178,english
47297,340712,español
47298,391995,english
47299,63859,english
47300,173385,ελληνικά
47301,113262,english
47302,82929,english
47303,4288,english
47304,266036,français
47305,266036,italiano
47306,60700,العربية
47307,353732,english
47308,353732,français
47309,353732,
47310,353732,ภาษาไทย
47311,388347,english
47312,365709,español
47313,198491,english
47314,154399,polski
47315,47034,english
47316,47034,français
47317,368940,english
47318,368940,français
47319,368940,deutsch
47320,368940,ภาษาไทย
47321,118195,español
47322,334304,français
47323,62009,français
47324,62009,deutsch
47325,54107,english
47326,378607,norsk
47327,228496,english
47328,268893,english
47329,261410,english
47330,314580,english
47331,273312,english
47332,275136,english
47333,273578,english
47334,273149,português
47335,273149,english
47336,275065,english
47337,275130,english
47338,275074,english
47339,273205,english
47340,335509,deutsch
47341,335509,english
47342,314420,english
47343,314420,deutsch
47344,293093,english
47345,180691,english
47346,20846,english
47347,20846,普通话
47348,43035,english
47349,390584,english
47350,358615,english
47351,112699,普通话
47352,86360,english
47353,282040,english
47354,32091,english
47355,32091,français
47356,396395,english
47357,40717,english
47358,230058,english
47359,168541,english
47360,168541,srpski
47361,246381,english
47362,168552,עִבְרִית
47363,199916,nederlands
47364,390989,english
47365,382079,english
47366,376660,english
47367,407789,english
47368,50497,english
47369,268666,日本語
47370,268666,español
47371,268666,english
47372,393367,english
47373,393367,
47374,302323,english
47375,403130,english
47376,82942,english
47377,21452,日本語
47378,28808,日本語
47379,404567,english
47380,79163,english
47381,309579,english
47382,351339,český
47383,351339,deutsch
47384,351339,english
47385,309886,english
47386,309886,español
47387,352695,english
47388,366656,english
47389,366656,français
47390,366656,普通话
47391,366656,pусский
47392,394632,english
47393,394632,français
47394,337674,français
47395,299780,english
47396,254679,日本語
47397,397520,english
47398,399894,english
47399,391477,广州话 / 廣州話
47400,64133,français
47401,149026,english
47402,258945,polski
47403,241396,ελληνικά
47404,56531,srpski
47405,150084,english
47406,292298,english
47407,94502,english
47408,50461,日本語
47409,166610,english
47410,17376,français
47411,77649,english
47412,396269,english
47413,105506,
47414,399097,english
47415,399097,eesti
47416,392554,eesti
47417,65442,deutsch
47418,198057,english
47419,296472,english
47420,141267,svenska
47421,396535,한국어/조선말
47422,138115,svenska
47423,138118,svenska
47424,136071,svenska
47425,133879,svenska
47426,24024,svenska
47427,24025,svenska
47428,24025,english
47429,229007,svenska
47430,389614,svenska
47431,231811,svenska
47432,168056,svenska
47433,168057,svenska
47434,231812,svenska
47435,210019,english
47436,109020,english
47437,185154,english
47438,105848,italiano
47439,105672,italiano
47440,260883,italiano
47441,368031,english
47442,376579,english
47443,356901,english
47444,403593,english
47445,26803,english
47446,402446,english
47447,336455,english
47448,407389,english
47449,384111,eesti
47450,256916,español
47451,31111,italiano
47452,336265,english
47453,306966,english
47454,184799,english
47455,149320,english
47456,57666,english
47457,183889,english
47458,177474,english
47459,41125,english
47460,373471,english
47461,118490,english
47462,375384,english
47463,32013,english
47464,319998,shqip
47465,319998,italiano
47466,32556,english
47467,79644,english
47468,402042,english
47469,402042,français
47470,402042,español
47471,180859,italiano
47472,238475,english
47473,179573,français
47474,35297,dansk
47475,35297,svenska
47476,35297,english
47477,5856,deutsch
47478,5856,norsk
47479,182583,english
47480,66623,english
47481,190967,english
47482,142093,한국어/조선말
47483,118946,dansk
47484,118946,français
47485,80670,pусский
47486,99758,english
47487,47397,svenska
47488,92391,english
47489,25356,english
47490,57733,english
47491,57733,deutsch
47492,68551,nederlands
47493,68551,english
47494,56296,english
47495,49261,english
47496,17144,english
47497,27391,english
47498,34989,english
47499,34989,slovenščina
47500,20782,english
47501,61999,český
47502,61999,polski
47503,48837,english
47504,41203,english
47505,35733,english
47506,35730,english
47507,35731,english
47508,55774,english
47509,93685,nederlands
47510,46927,eesti
47511,27595,english
47512,22745,english
47513,41182,deutsch
47514,41182,magyar
47515,132765,english
47516,347757,english
47517,248781,english
47518,123858,english
47519,310602,dansk
47520,310602,english
47521,211505,türkçe
47522,362736,english
47523,300402,english
47524,300402,العربية
47525,300402,français
47526,381767,dansk
47527,278924,български език
47528,278924,english
47529,26911,english
47530,374471,english
47531,374471,français
47532,374471,português
47533,86096,français
47534,57395,普通话
47535,355998,english
47536,355998,日本語
47537,355998,한국어/조선말
47538,355998,bahasa melayu
47539,355998,普通话
47540,355998,ภาษาไทย
47541,42084,english
47542,369019,english
47543,199929,english
47544,376482,english
47545,332285,english
47546,294795,english
47547,333484,english
47548,225534,english
47549,407375,english
47550,266400,english
47551,401123,english
47552,319092,english
47553,319092,pусский
47554,404117,deutsch
47555,377516,english
47556,129006,english
47557,20583,english
47558,30975,english
47559,21636,english
47560,25182,english
47561,81450,english
47562,87311,english
47563,32147,english
47564,270774,english
47565,270774,普通话
47566,144421,no language
47567,29890,english
47568,308174,deutsch
47569,407613,english
47570,376867,english
47571,271706,普通话
47572,348668,dansk
47573,19723,english
47574,71559,français
47575,87343,english
47576,82686,english
47577,260916,english
47578,69870,english
47579,82405,العربية
47580,134390,english
47581,389868,한국어/조선말
47582,294047,english
47583,36926,english
47584,228034,english
47585,330982,english
47586,330982,français
47587,330982,deutsch
47588,358332,english
47589,77660,magyar
47590,88558,english
47591,26945,日本語
47592,91921,english
47593,381356,français
47594,213681,english
47595,213681,español
47596,347763,english
47597,63959,english
47598,393841,తెలుగు
47599,36375,english
47600,85814,english
47601,172104,english
47602,68139,english
47603,376651,english
47604,300596,español
47605,247773,english
47606,248694,english
47607,376581,english
47608,376581,magyar
47609,392572,हिन्दी
47610,340213,english
47611,342562,english
47612,44902,english
47613,232860,english
47614,404141,english
47615,176568,suomi
47616,336220,english
47617,347751,english
47618,313297,english
47619,358243,فارسی
47620,164580,english
47621,381255,français
47622,274902,english
47623,95610,english
47624,283552,english
47625,377264,广州话 / 廣州話
47626,377264,english
47627,317557,english
47628,296524,english
47629,283366,english
47630,346685,español
47631,346685,english
47632,369883,português
47633,369883,english
47634,369883,magyar
47635,302946,english
47636,339927,english
47637,343010,english
47638,8893,français
47639,292948,english
47640,292948,français
47641,181553,english
47642,380879,français
47643,376847,한국어/조선말
47644,381418,english
47645,381418,हिन्दी
47646,296865,español
47647,394051,普通话
47648,379887,한국어/조선말
47649,298721,english
47650,298721,ภาษาไทย
47651,382399,english
47652,247414,bahasa indonesia
47653,385962,한국어/조선말
47654,394170,한국어/조선말
47655,39061,bahasa indonesia
47656,286239,bahasa indonesia
47657,391629,हिन्दी
47658,317930,english
47659,373200,普通话
47660,373200,ภาษาไทย
47661,393441,हिन्दी
47662,400247,తెలుగు
47663,347126,english
47664,294221,english
47665,391779,हिन्दी
47666,366080,हिन्दी
47667,366080,தமிழ்
47668,366080,తెలుగు
47669,390437,हिन्दी
47670,390437,தமிழ்
47671,390437,తెలుగు
47672,406429,广州话 / 廣州話
47673,406429,普通话
47674,406429,ภาษาไทย
47675,402672,हिन्दी
47676,260240,bahasa indonesia
47677,407887,english
47678,407887,한국어/조선말
47679,358505,español
47680,384641,日本語
47681,384641,한국어/조선말
47682,384641,普通话
47683,384573,english
47684,137072,english
47685,206328,english
47686,110130,english
47687,378195,english
47688,72640,english
47689,342588,日本語
47690,146893,nederlands
47691,346564,français
47692,368942,english
47693,407518,english
47694,331583,english
47695,348677,français
47696,348677,english
47697,348677,dansk
47698,267800,english
47699,340485,english
47700,139521,हिन्दी
47701,245622,english
47702,231020,italiano
47703,403936,english
47704,297399,english
47705,262786,italiano
47706,370664,english
47707,27605,español
47708,267590,english
47709,267590,français
47710,49199,广州话 / 廣州話
47711,261872,english
47712,374003,nederlands
47713,374003,english
47714,374003,italiano
47715,374003,español
47716,21799,english
47717,86970,english
47718,63877,english
47719,42944,english
47720,52925,français
47721,100490,english
47722,267802,español
47723,258026,ελληνικά
47724,237506,ελληνικά
47725,15959,dansk
47726,202764,ελληνικά
47727,47234,ελληνικά
47728,64961,italiano
47729,75452,dansk
47730,75452,norsk
47731,2324,english
47732,374617,english
47733,361069,العربية
47734,361069,עִבְרִית
47735,383064,العربية
47736,383064,français
47737,383064,türkçe
47738,278738,english
47739,339792,english
47740,44749,english
47741,44749,हिन्दी
47742,28340,english
47743,39449,english
47744,37020,français
47745,37020,english
47746,270851,english
47747,86713,italiano
47748,61686,العربية
47749,61686,français
47750,47325,العربية
47751,47325,français
47752,134908,العربية
