id,crewid,name,department,job
82650,52fe48649251416c9108ab91,Monique Prudhomme,Costume & Make-Up,Costume Design
82650,52fe48649251416c9108ab7f,Anthony B. Richmond,Crew,Cinematography
84184,52fe48df9251416c9109b031,Will McCormack,Writing,Screenplay
84184,52fe48df9251416c9109b02b,Rashida Jones,Writing,Screenplay
84184,52fe48df9251416c9109b025,Lee Toland Krieger,Directing,Director
109513,595b9484925141222b039eac,Clay Van Sickle,Crew,Armorer
109513,52fe4abcc3a36847f81ded05,Dax Shepard,Writing,Screenplay
109513,52fe4abcc3a36847f81decad,Dax Shepard,Directing,Director
14128,554111879251414af0001e1e,John Kafka,Directing,Director
14128,532c97809251413a75000181,Michael Tavera,Sound,Original Music Composer
14128,585d253cc3a368409300ac9a,Michael Tavera,Sound,Orchestrator
49526,52fe479ac3a36847f813e923,David Koepp,Directing,Director
49526,52fe479ac3a36847f813e929,David Koepp,Writing,Writer
49526,52fe479ac3a36847f813e92f,John Kamps,Writing,Writer
71864,52fe484cc3a368484e0f1ddb,Peter Hedges,Writing,Screenplay
71864,52fe484cc3a368484e0f1dd5,Peter Hedges,Directing,Director
71864,579d013cc3a36855d2009331,Kevin Kaska,Sound,Orchestrator
82633,52fe48629251416c9108a6fb,Francine Maisler,Production,Casting
82633,52fe48629251416c9108a6f5,Dylan Tichenor,Editing,Editor
82633,5732198a92514101e6000022,Benoît Delhomme,Camera,Director of Photography
71668,52fe4841c3a368484e0efc9d,Nancy Nayor,Production,Casting
71668,52fe4841c3a368484e0efc31,Patrick Melton,Writing,Writer
71668,52fe4841c3a368484e0efc2b,Marcus Dunstan,Writing,Writer
89691,52fe4a269251416c910c4f25,Paul Brooks,Production,Producer
89691,52fe4a269251416c910c4f37,Scott Niemeyer,Production,Executive Producer
89691,52fe4a269251416c910c4f1f,Peter Safran,Production,Producer
84334,57367654c3a3687e1a0016e2,Bernhard Winkler,Editing,Additional Editing
84334,57367335c3a3680ac000155b,Peter Schildt,Production,Consulting Producer
84334,56638de49251412ac6005b64,John Battsek,Production,Executive Producer
77883,52fe4981c3a368484e12ee29,Sam Raimi,Production,Executive Producer
77883,53622391c3a368394e0013fb,Nancy Nayor,Production,Casting
77883,5540ad51c3a36877ee000eb8,Anders Villadsen,Editing,Editor
48034,52fe4753c3a36847f812f899,Hervé de Luze,Editing,Editor
48034,52fe4753c3a36847f812f877,Guillaume Canet,Directing,Director
48034,52fe4753c3a36847f812f87d,Guillaume Canet,Writing,Writer
84174,580a7381c3a368295b001144,Manny Siverio,Crew,Stunt Coordinator
84174,56412c39c3a3685be50006bb,Richard Hoover,Art,Production Design
84174,56413107c3a3685be20006ed,Will Ferrell,Production,Producer
83686,52fe48b49251416c91095973,Brian Klugman,Writing,Screenplay
83686,52fe48b49251416c9109592b,Brian Klugman,Directing,Director
83686,52fe48b49251416c9109597f,Jim Young,Production,Producer
114150,52fe4b46c3a36847f81fb7d7,Jason Moore,Directing,Director
114150,52fe4b46c3a36847f81fb7dd,Kay Cannon,Writing,Screenplay
114150,52fe4b46c3a36847f81fb7e3,Elizabeth Banks,Production,Producer
77948,52fe4984c3a368484e12fa91,Bina Daigeler,Costume & Make-Up,Costume Design
77948,52fe4984c3a368484e12fa79,Remi Adefarasin,Camera,Director of Photography
77948,52fe4984c3a368484e12fa6d,Steven Zaillian,Production,Executive Producer
89708,52fe4a279251416c910c5119,Lisa Gerrard,Sound,Music
89708,52fe4a279251416c910c5125,Michael Stearns,Sound,Music
89708,52fe4a279251416c910c5101,Ron Fricke,Directing,Director
59967,52fe49a5c3a36847f81a52a1,Mary Vernieu,Production,Casting
59967,52fe49a5c3a36847f81a52a7,Ed Verreaux,Art,Production Design
59967,52fe49a5c3a36847f81a5265,Bob Ducsay,Editing,Editor
84188,52fe48df9251416c9109b0c5,Craig Zobel,Directing,Director
84188,52fe48df9251416c9109b0cb,Craig Zobel,Writing,Writer
84188,52fe48df9251416c9109b0ed,Theo Sena,Production,Producer
87428,52fe49c49251416c910b8207,Rupert Gregson-Williams,Sound,Original Music Composer
87428,52fe49c49251416c910b820d,Brandon Trost,Camera,Director of Photography
87428,52fe49c49251416c910b81d9,Sean Anders,Directing,Director
26505,52fe4507c3a368484e044523,Luc Besson,Directing,Director
26505,52fe4507c3a368484e044535,Luc Besson,Production,Producer
26505,52fe4507c3a368484e044567,Luc Besson,Writing,Characters
84329,52fe48eb9251416c9109cb23,Lance Acord,Production,Producer
84329,55f038d49251413e2f01d869,Galt Niederhoffer,Production,Producer
84329,52fe48ec9251416c9109cb3b,Erika Munro,Costume & Make-Up,Costume Design
71679,52fe4842c3a368484e0f00b5,Paul W.S. Anderson,Directing,Director
71679,52fe4842c3a368484e0f00eb,Paul W.S. Anderson,Production,Producer
71679,52fe4842c3a368484e0f0109,Paul W.S. Anderson,Writing,Writer
87825,52fe49da9251416c910baeb7,Robert Lorenz,Directing,Director
87825,52fe49da9251416c910baebd,Randy Brown,Writing,Screenplay
87825,52fe49da9251416c910baec3,Geoffrey Miclat,Production,Casting
68722,52fe47a0c3a368484e0d169f,Paul Thomas Anderson,Directing,Director
68722,59883f8bc3a368375f022079,Paul Thomas Anderson,Production,Producer
68722,52fe47a0c3a368484e0d16a5,Paul Thomas Anderson,Writing,Writer
49049,54de1542c3a368455800190a,Ilze Kitshoff,Camera,Still Photographer
49049,52fe4783c3a36847f8139e47,Pete Travis,Directing,Director
49049,52fe4783c3a36847f8139e5d,Alex Garland,Writing,Screenplay
60599,52fe462dc3a368484e082ec3,Nicholas Jarecki,Directing,Director
60599,52fe462dc3a368484e082ed5,Nicholas Jarecki,Writing,Writer
60599,52fe462dc3a368484e082ee7,Justin Nappi,Production,Producer
77016,52fe4957c3a368484e1269c5,Jake Gyllenhaal,Production,Executive Producer
77016,52fe4957c3a368484e1269e9,Dody Dorn,Editing,Editor
77016,52fe4957c3a368484e1269f5,Mary Vernieu,Production,Casting
84348,52fe48ee9251416c9109d113,Joe Swanberg,Directing,Director
84348,52fe48ee9251416c9109d0f5,Matt Bettinelli-Olpin,Directing,Director
84348,52fe48ee9251416c9109d159,Matt Bettinelli-Olpin,Writing,Writer
84892,5532158c92514163100017f2,Mary Vernieu,Production,Casting
84892,5531083ec3a3680a94001edb,David C. Robinson,Costume & Make-Up,Costume Design
84892,531738bcc3a36813a60028a2,John Malkovich,Production,Producer
103663,58613adc92514115c002f7bc,Manon Rasmussen,Costume & Make-Up,Costume Design
103663,58613c4992514115c403156e,Kristian Eidnes Andersen,Sound,Sound Designer
103663,52fe4a22c3a36847f81bbffd,Sisse Graum Jørgensen,Production,Producer
103328,52fe4a1cc3a36847f81ba1cb,Leos Carax,Directing,Director
103328,52fe4a1cc3a36847f81ba201,Leos Carax,Writing,Writer
103328,52fe4a1cc3a36847f81ba1fb,Martine Marignac,Production,Producer
75638,5366571fc3a3681212002ddf,Ronna Kress,Production,Casting
75638,53665739c3a36812410030ce,Xavi Giménez,Crew,Cinematography
75638,52fe490ac3a368484e117a3d,Rodrigo Cortés,Writing,Screenplay
82675,52fe48679251416c9108b3b3,Olivier Megaton,Directing,Director
82675,52fe48679251416c9108b3b9,Robert Mark Kamen,Writing,Screenplay
82675,52fe48679251416c9108b3bf,Luc Besson,Production,Producer
82390,52fe484f9251416c91087b11,Jan de Bont,Production,Executive Producer
82390,52fe484f9251416c91087acf,Billy Hopkins,Production,Casting
82390,52fe484e9251416c91087ab1,Roberto Schaefer,Camera,Director of Photography
88273,585fdb3e92514115c701ed66,Lars von Trier,Directing,Script Supervisor
88273,585fdaa992514115be01e1db,Manon Rasmussen,Costume & Make-Up,Costume Design
88273,585fd98bc3a3681a6501b993,Sisse Graum Jørgensen,Production,Producer
82505,52fe48589251416c91089021,Aaron Ryder,Production,Producer
82505,567e94b19251412e52007c26,John Papsidera,Production,Casting
82505,567e969c9251414f63002db0,Mark Gingras,Sound,Supervising Sound Editor
86597,52fe49909251416c910b1707,Sébastien Prangère,Editing,Editor
86597,537a18f10e0a26141c0076f4,Angus Strathie,Costume & Make-Up,Costume Design
86597,52fe49919251416c910b1713,Jessica Biel,Production,Executive Producer
110160,52fe4accc3a36847f81e22eb,Anne Pritchard,Art,Production Design
110160,52fe4accc3a36847f81e22d9,Xavier Dolan,Writing,Screenplay
110160,52fe4accc3a36847f81e22d3,Xavier Dolan,Directing,Director
80271,587cea9d9251413f3301abe6,Michael Shamberg,Production,Producer
80271,587ceaab9251413f46019a69,Stacey Sher,Production,Producer
80271,587ceae19251413f46019a81,Myron I. Kerstein,Editing,Editor
97365,52fe49dd9251416c750d5e05,Alexandre Desplat,Sound,Original Music Composer
97365,585fa53ac3a3681a7201e429,Frédéric Junqua,Sound,Music Supervisor
97365,52fe49dd9251416c750d5dff,Juliette Welfling,Editing,Editor
70667,52fe4808c3a368484e0e6211,Karl Júlíusson,Art,Production Design
70667,52fe4808c3a368484e0e61ef,Jeremy Thomas,Production,Producer
70667,551bcbf8c3a3687679002816,Des Hamilton,Production,Casting
62214,5488dcbd92514161d000031c,Ronna Kress,Production,Casting
62214,5488dd04c3a3687b91000266,Rick Heinrichs,Art,Production Design
62214,52fe4676c3a368484e091f3d,Tim Burton,Directing,Director
82507,54bb8782c3a3681421004c80,Chris Norr,Camera,Director of Photography
82507,5370d6dac3a368122000fe79,David Brisbin,Art,Production Design
82507,5370d6420e0a2647ce01455b,Sheila Jaffe,Production,Casting
76492,52fe493ec3a368484e1216a7,Genndy Tartakovsky,Directing,Director
76492,52fe493ec3a368484e1216bd,Michelle Murdocca,Production,Producer
76492,52fe493ec3a368484e1216db,Dan Hageman,Writing,Story
68734,52fe47a1c3a368484e0d1b5b,Ben Affleck,Directing,Director
68734,52fe47a1c3a368484e0d1b61,Chris Terrio,Writing,Screenplay
68734,52fe47a1c3a368484e0d1b97,Ben Affleck,Production,Producer
86838,52fe49a49251416c910b3deb,Martin McDonagh,Directing,Director
86838,52fe49a49251416c910b3df1,Martin McDonagh,Writing,Screenplay
86838,52fe49a49251416c910b3e1b,Graham Broadbent,Production,Producer
79697,55152fed92514153b2000c8a,Jim Denault,Camera,Director of Photography
79697,5383b2c70e0a2624bd00d33d,Michael De Luca,Production,Producer
79697,55152f92c3a36821e5000b20,Tony Fanning,Art,Production Design
84306,548d9a2992514122f90045f3,Suzanne Smith,Production,Casting
84306,548d9429925141031b0006a1,Michael R. Miller,Editing,Editor
84306,548da5bac3a36820b80048f7,Peter Graham,Production,Executive Producer
80280,52fe47b39251416c91072ecf,Julio Fernández,Production,Producer
80280,52fe47b39251416c91072ed5,Julio Fernández,Production,Executive Producer
80280,52fe47b39251416c91072ee1,David Gallart,Editing,Editor
99770,52fe4a409251416c750e2c3b,Olivier Delbosc,Production,Producer
99770,52fe4a409251416c750e2c41,Marc Missonnier,Production,Producer
99770,52fe4a409251416c750e2c35,Grégoire Vigneron,Writing,Screenplay
82990,52fe48829251416c9108ef6b,Henry Joost,Directing,Director
82990,52fe48829251416c9108ef71,Ariel Schulman,Directing,Director
82990,52fe48829251416c9108ef77,Jason Blum,Production,Producer
94348,539307fcc3a368643c0014c7,Ronna Kress,Production,Casting
94348,5750c53d925141088c00027e,John Debney,Sound,Original Music Composer
94348,52fe49549251416c750c479d,Steve Bowen,Production,Producer
83542,52fe48a99251416c910941e3,Lucinda Syson,Production,Casting
83542,52fe48a99251416c910941cb,Philip Lee,Production,Executive Producer
83542,52fe48a89251416c91094173,Tom Tykwer,Writing,Screenplay
61012,5370cd59c3a3681241010086,Wendy Partridge,Costume & Make-Up,Costume Design
61012,52fe4641c3a368484e086a1f,Samuel Hadida,Production,Producer
61012,5370cd46c3a368122000fddf,Deirdre Bowen,Production,Casting
82684,52fe48699251416c9108b929,Curtis Hanson,Directing,Director
82684,52fe48699251416c9108b947,Curtis Hanson,Production,Producer
82684,58f9f70fc3a3687c7300a1c6,John Gilbert,Editing,Editor
87826,564a8bd69251414dc200160f,Rupert Gregson-Williams,Sound,Original Music Composer
87826,564b13dd9251414dc20030b9,Scott Hill,Editing,Editor
87826,564a8c1ac3a368602400172f,Justine Baddeley,Production,Casting
64689,52fe46e4c3a368484e0a9aa7,Brad Pitt,Production,Producer
64689,52fe46e4c3a368484e0a9aa1,Francine Maisler,Production,Casting
64689,52fe46e4c3a368484e0a9ad1,Bill Johnson,Production,Executive Producer
84287,52fe48e79251416c9109c10b,Bart Layton,Directing,Director
84287,54c18584c3a36878d0002400,Bart Layton,Writing,Writer
113947,59005df0c3a368101e008985,Marco Beltrami,Sound,Original Music Composer
113947,59005e8ac3a3680fcc0094a9,Ronnie Yeskel,Production,Casting
113947,59005e5092514161b8009414,Lisa Bromwell,Editing,Editor
82690,52fe486a9251416c9108bca7,Rich Moore,Directing,Director
82690,52fe486a9251416c9108bcad,Monica Lago-Kaytis,Production,Producer
82690,52fe486a9251416c9108bcb3,John Lasseter,Production,Executive Producer
82693,52fe486b9251416c9108be0d,Bruce Cohen,Production,Producer
82693,52fe486b9251416c9108be3d,Danny Elfman,Sound,Original Music Composer
82693,52fe486b9251416c9108be31,Bob Weinstein,Production,Executive Producer
87502,5513d7da925141070100b0ae,Goro Koyama,Sound,Foley
87502,5513d838c3a36840a3000e96,Randy Thom,Sound,Sound Designer
87502,5513d537c3a3686195002de6,Sarah Carter,Art,Set Decoration Buyer
96724,52fe49bf9251416c750d218b,Tom Stoppard,Writing,Screenplay
96724,55530a6cc3a3686341001117,Jina Jay,Production,Casting
96724,555309b6c3a3686349000f75,Tim Bevan,Production,Producer
87827,52fe49db9251416c910bb08d,Ang Lee,Directing,Director
87827,52fe49db9251416c910bb093,Yann Martel,Writing,Novel
87827,52fe49db9251416c910bb099,Gil Netter,Production,Producer
97430,535289910e0a26561d003136,Denise Chamian,Production,Casting
97430,52fe49df9251416c750d62b1,Tom Karnowski,Production,Executive Producer
97430,52fe49df9251416c750d629f,RZA,Directing,Director
118957,52fe4beec3a36847f82199db,Matthew Lessall,Production,Casting
118957,52fe4beec3a36847f82199b3,Russell Mulcahy,Writing,Screenplay
118957,52fe4beec3a36847f82199c5,Gary Hamilton,Production,Producer
123105,53a162ce0e0a266537002ae5,Ellen Chenoweth,Production,Casting
123105,52fe4a8dc3a368484e159e97,Barry Levinson,Directing,Director
123105,52fe4a8dc3a368484e159ec5,Barry Levinson,Production,Producer
127493,52fe4afbc3a368484e171221,Glen Scantlebury,Editing,Editor
127493,52fe4afbc3a368484e171243,Amanda Mackey,Production,Casting
127493,52fe4afbc3a368484e171249,Cathy Sandrich,Production,Casting
86837,580f95e9c3a3683a46000c19,Darius Khondji,Camera,Director of Photography
86837,580ffe09c3a368747700085f,Manuela Stehr,Crew,Thanks
86837,52fe49a49251416c910b3d71,Michael Haneke,Writing,Screenplay
65851,59663d53c3a36828fc10ef04,Spike Jonze,Production,Producer
65851,59663d5c9251415a400fa5d3,Johnny Knoxville,Production,Producer
65851,52fe471dc3a368484e0b5b4d,Jeff Tremaine,Directing,Director
80215,52fe47ae9251416c91072349,Lisanne Pajot,Directing,Director
80215,52fe47ae9251416c9107234f,James Swirsky,Directing,Director
80215,58542b2c9251416fa1031d7c,Jimmy Guthrie,Sound,Music
123025,52fe4a8bc3a368484e159827,Jay Oliva,Directing,Director
123025,52fe4a8bc3a368484e15982d,Bob Goodman,Writing,Screenplay
123025,52fe4a8bc3a368484e159833,Alan Burnett,Production,Producer
72976,52fe4886c3a368484e0fd421,Steven Spielberg,Directing,Director
72976,52fe4886c3a368484e0fd457,Tony Kushner,Writing,Screenplay
72976,52fe4886c3a368484e0fd461,John Williams,Sound,Original Music Composer
50620,550a97b2c3a368487200112f,Debra Zane,Production,Casting
50620,52fe47cec3a36847f81495eb,Carter Burwell,Sound,Original Music Composer
50620,52fe47cec3a36847f81495f7,Guillermo Navarro,Camera,Director of Photography
58547,52fe4968c3a36847f819882b,Jamie Linden,Writing,Screenplay
58547,52fe4968c3a36847f8198825,Jamie Linden,Directing,Director
60747,52fe4633c3a368484e084323,Dan Bradley,Directing,Director
60747,52fe4633c3a368484e084329,Carl Ellsworth,Writing,Screenplay
60747,52fe4633c3a368484e08432f,Jeremy Passmore,Writing,Screenplay
81188,52fe47fe9251416c9107c92f,David Lindsay-Abaire,Writing,Screenplay
81188,52fe47fe9251416c9107c93b,Christina Steinberg,Production,Producer
81188,52fe47fe9251416c9107c929,William Joyce,Writing,Novel
97614,54c8c679c3a36874b70063d8,Gary Levinsohn,Production,Producer
97614,52fe49e79251416c750d728d,Marco Beltrami,Sound,Original Music Composer
97614,52fe49e79251416c750d729f,Dan Zimmerman,Editing,Editor
102780,53aa8811c3a3684d16001010,Crispian Sallis,Art,Art Direction
102780,52fe4a10c3a36847f81b6e05,Susie Figgis,Production,Casting
102780,52fe4a10c3a36847f81b6dff,Stephen Woolley,Production,Producer
119431,533d2e44c3a36878ed002d0b,Steve Brooksbank,Production,Casting
119431,5485aeddc3a3680b360032a9,Cynthia Ann Summers,Costume & Make-Up,Costume Design
119431,52fe4bffc3a36847f821cae9,Stewart Hendler,Directing,Director
85446,52fe49419251416c910a76bf,Scott Speer,Directing,Director
85446,52fe49419251416c910a76c5,Erik Feig,Production,Producer
85446,52fe49419251416c910a76cb,Jennifer Gibgot,Production,Producer
140420,52fe4a8e9251416c750e6239,John Lasseter,Production,Producer
140420,572e1f0ac3a3680fe50034e4,Lou Romano,Visual Effects,Visual Development
140420,52fe4a8e9251416c750e6223,John Kahrs,Directing,Director
152795,55c0d60e9251410f19001cec,Robin Wright,Production,Producer
152795,55c0d66f9251410f27001e31,Deborah Aquila,Production,Casting
152795,5823222f9251410cac00bf74,Stanisław Lem,Writing,Novel
112336,56699fa9c3a3682e98000e7d,Julie Weiss,Costume & Make-Up,Costume Design
112336,56699ef4c3a3683699005daf,Terri Taylor,Production,Casting
112336,56699f1fc3a368535a000be8,Danny Elfman,Sound,Music
83389,52fe489c9251416c910927e1,Kathleen Kennedy,Production,Executive Producer
83389,52fe489c9251416c910927b7,Hayao Miyazaki,Writing,Screenplay
83389,52fe489c9251416c910927e7,Frank Marshall,Production,Executive Producer
49051,52fe4783c3a36847f8139f7f,Peter Jackson,Directing,Director
49051,52fe4783c3a36847f8139fa5,Howard Shore,Sound,Original Music Composer
49051,52fe4784c3a36847f8139fe3,Carolynne Cunningham,Production,Producer
97630,538d99270e0a266712006053,William Goldenberg,Editing,Editor
97630,538d99380e0a26670e00610b,Dylan Tichenor,Editing,Editor
97630,538d99800e0a266702006077,Gail Stevens,Production,Casting
139567,52fe4c67c3a368484e1b6973,David Barrett,Directing,Director
139567,52fe4c67c3a368484e1b6967,Anne McCarthy,Production,Casting
139567,550bfa029251414699003426,Robin Mathews,Costume & Make-Up,Makeup Department Head
82654,52fe48649251416c9108ad23,Jonathan Levine,Directing,Director
82654,52fe48649251416c9108ad29,Jonathan Levine,Writing,Screenplay
82654,52fe48649251416c9108ad2f,Isaac Marion,Writing,Novel
77875,558c14569251410f8f000b60,Denise Chamian,Production,Casting
77875,52fe4980c3a368484e12ea53,Jonathan Mostow,Production,Producer
77875,52fe4980c3a368484e12ea41,Gerard Butler,Production,Producer
82687,52fe486a9251416c9108bb21,Barbra Streisand,Production,Executive Producer
82687,52fe486a9251416c9108baeb,Anne Fletcher,Directing,Director
82687,52fe486a9251416c9108baf1,Dan Fogelman,Writing,Screenplay
75780,52fe4912c3a368484e1191ab,Gary Levinsohn,Production,Producer
75780,52fe4912c3a368484e1191b7,Tom Cruise,Production,Producer
75780,534a7e82c3a3682ded001564,Mindy Marin,Production,Casting
68718,5703f6a2c3a36869850001d9,Robert Rodriguez,Crew,Thanks
68718,52fe479fc3a368484e0d12d1,Quentin Tarantino,Directing,Director
68718,52fe479fc3a368484e0d12d7,Quentin Tarantino,Writing,Writer
89492,56792b8f925141118a00240d,Lisa Goldberg,Production,Co-Producer
89492,52fe4a1c9251416c910c395b,Judd Apatow,Directing,Director
89492,52fe4a1c9251416c910c398d,Judd Apatow,Production,Producer
80278,53466d040e0a265fef001254,Shaheen Baig,Production,Casting
80278,53466cca0e0a265fef001251,Álvaro Augustín,Production,Producer
80278,53466cad0e0a265ff800129a,Belén Atienza,Production,Producer
82695,52fe486b9251416c9108c059,Victor Hugo,Writing,Novel
82695,52fe486b9251416c9108c05f,William Nicholson,Writing,Screenplay
82695,52fe486c9251416c9108c065,Tim Bevan,Production,Producer
97051,5381c8450e0a2624b700a01e,Brittany Snow,Production,Executive Producer
97051,5381c8860e0a2624b700a025,Zak Kilberg,Production,Producer
97051,5381c7e80e0a26588c005664,Ivy Isenberg,Production,Casting
44244,52fe467fc3a36847f810265b,Paul Hoen,Directing,Director
44244,55c2fc6bc3a3686d110012b3,Dan Berendsen,Writing,Writer
44244,52fe467fc3a36847f8102667,Kevin Lafferty,Production,Producer
88042,52fe49e79251416c910bc961,David J. Bomba,Art,Production Design
88042,52fe49e79251416c910bc967,John R. Jensen,Art,Art Direction
88042,52fe49e79251416c910bc955,Kent Beyda,Editing,Editor
75761,52fe4912c3a368484e118f43,Brian Tyler,Sound,Original Music Composer
75761,52fe4911c3a368484e118eb5,Paul Giamatti,Production,Executive Producer
75761,52fe4911c3a368484e118ed9,Kelly Wagner,Production,Casting
134597,54b2a236c3a368094e004bb2,Joseph Middleton,Production,Casting
134597,54b2a1ba92514107e00033ea,Charlie Clouser,Sound,Music
134597,54b2a1e092514174720046e7,Kevin Greutert,Editing,Editor
127533,52fe4afdc3a368484e17188f,Keishi Ohtomo,Directing,Director
127533,52fe4afdc3a368484e171895,Nobuhiro Watsuki,Writing,Novel
127533,52fe4afdc3a368484e17189b,Kiyomi Fujii,Writing,Screenplay
133694,52fe4bb9c3a368484e19697d,Danny Elfman,Sound,Original Music Composer
133694,58cf3f899251415a6102dea9,Matt Damon,Production,Producer
133694,52fe4bb8c3a368484e196927,Matt Damon,Writing,Writer
76617,54e373e5c3a368087b0038b6,William A. Elliott,Art,Production Design
76617,52fe4944c3a368484e122e5d,Mark Burg,Production,Executive Producer
76617,54e37357c3a36823d4000eac,Tobe Hooper,Production,Executive Producer
82682,52fe48689251416c9108b7a7,Ruben Fleischer,Directing,Director
82682,52fe48689251416c9108b7b3,Dan Lin,Production,Producer
82682,52fe48689251416c9108b7b9,Kevin McCormick,Production,Producer
87496,52fe49c99251416c910b8b77,Robert Redford,Directing,Director
87496,52fe49c99251416c910b8b7d,Lem Dobbs,Writing,Screenplay
87496,52fe49c99251416c910b8b83,Neil Gordon,Writing,Novel
68812,52fe47a7c3a368484e0d2a4f,Ariel Vromen,Directing,Director
68812,52fe47a7c3a368484e0d2a55,Ariel Vromen,Writing,Screenplay
68812,52fe47a7c3a368484e0d2a7f,Ehud Bleiberg,Production,Producer
139038,52fe4c5ac3a368484e1b3f2f,Mary Vernieu,Production,Casting
139038,52fe4c5ac3a368484e1b3f23,Marlon Wayans,Production,Producer
139038,52fe4c5ac3a368484e1b3f17,Marlon Wayans,Writing,Writer
142061,5612aa2ec3a368680b0159c9,Frank Miller,Writing,Novel
142061,5612aa37c3a368681f01419a,Frank Miller,Crew,Graphic Novel Illustrator
142061,570ed7e692514102af000ace,Michael Uslan,Production,Executive Producer
76640,52fe4945c3a368484e123251,Kim Jee-woon,Directing,Director
76640,52fe4945c3a368484e123267,Mowg,Sound,Original Music Composer
76640,52fe4945c3a368484e12326d,Steven Kemper,Editing,Editor
132232,52fe4b8cc3a368484e18e719,J. Miles Dale,Production,Producer
132232,52fe4b8cc3a368484e18e71f,Barbara Muschietti,Production,Producer
132232,52fe4b8cc3a368484e18e725,Fernando Velázquez,Sound,Original Music Composer
145197,52fe4b519251416c750ff2bf,Shane Carruth,Directing,Director
145197,554793edc3a3680cd900b6cf,Shane Carruth,Editing,Editor
145197,52fe4b519251416c750ff2c5,Shane Carruth,Writing,Writer
98357,52fe4a0f9251416c750dc54d,Scott Lambert,Production,Executive Producer
98357,52fe4a0f9251416c750dc565,Arnon Milchan,Production,Producer
98357,53a805c3c3a368707a004348,Tom Duffield,Art,Production Design
85872,5799353092514123480031bd,Olivier Dazat,Writing,Writer
85872,552920489251410346000ffa,Daniel Cohen,Directing,Director
85872,5529204fc3a3681f56001f9f,Daniel Cohen,Writing,Writer
87818,52fe49d89251416c910bab3b,Mark Helfrich,Editing,Editor
87818,52fe49d79251416c910ba9d5,Griffin Dunne,Directing,Director
87818,52fe49d89251416c910bab11,Matthew F. Leonetti,Camera,Director of Photography
156717,54cc0d7dc3a36860c60001fc,Paul W.S. Anderson,Production,Producer
156717,54cc11e39251413e6f0002fa,Paul W.S. Anderson,Writing,Story
156717,54cc0d96c3a36860bc0002a1,Jeremy Bolt,Production,Producer
119283,52fe4bfac3a36847f821ba9d,Taylor Hackford,Directing,Director
119283,52fe4bfac3a36847f821baa3,Donald E. Westlake,Writing,Novel
119283,52fe4bfac3a36847f821baa9,John J. McLaughlin,Writing,Screenplay
117974,55c56f01c3a3682f31000aa6,Edgar Wright,Production,Executive Producer
117974,55c56eb89251417a24000aa3,Nira Park,Production,Producer
117974,55c56fd49251417a30000a90,Nina Gold,Production,Casting
60304,52fe461fc3a368484e07ff69,Tommy Wirkola,Directing,Director
60304,52fe461fc3a368484e07ff7f,Tommy Wirkola,Production,Producer
60304,52fe461fc3a368484e07ff85,Kevin Messick,Production,Producer
87499,52fe49ca9251416c910b8cbf,Ronna Kress,Production,Casting
87499,52fe49ca9251416c910b8cad,Ridley Scott,Production,Producer
87499,52fe49ca9251416c910b8cb3,Tony Scott,Production,Executive Producer
58244,57348ce1c3a3681deb001e54,Alex McDowell,Art,Production Design
58244,573491f3c3a36829c100003b,Louis Craig,Visual Effects,Special Effects Supervisor
58244,57348cf4c3a368247a000d2a,Paul Hotte,Art,Set Decoration
121824,52fe4a6ec3a368484e152d2b,Tom Rosenberg,Production,Producer
121824,52fe4a6ec3a368484e152d25,Gary Lucchesi,Production,Producer
121824,55c0cb62c3a36822fd001967,Deborah Aquila,Production,Casting
90369,572cf7b292514165f0000916,Ol Parker,Writing,Screenplay
90369,52fe48a69251416c750aee85,Ol Parker,Directing,Director
150202,52fe4adb9251416c910c80b1,Tom Elkins,Directing,Director
150202,52fe4adb9251416c910c80b7,David Coggeshall,Writing,Screenplay
13648,52fe45879251416c750599eb,Shotaro Suga,Writing,Screenplay
13648,52fe45879251416c750599e5,Makoto Kamiya,Directing,Director
13648,595e7a48c3a368253c07e5e0,Yota Tsuruoka,Sound,Sound Director
109421,52fe4ab4c3a36847f81dd435,Thomas Newman,Sound,Original Music Composer
109421,52fe4ab4c3a36847f81dd405,Steven Soderbergh,Directing,Director
109421,52fe4ab4c3a36847f81dd473,Steven Soderbergh,Camera,Director of Photography
109431,52fe4ab6c3a36847f81dd875,Javier Aguirresarobe,Camera,Director of Photography
109431,52fe4ab5c3a36847f81dd831,Lisa Beach,Production,Casting
109431,52fe4ab5c3a36847f81dd837,Sarah Katzman,Production,Casting
87436,52fe49c79251416c910b859d,Simon Boswell,Production,Producer
87436,52fe49c59251416c910b843b,Xavier Gens,Directing,Director
87436,52fe49c59251416c910b8417,Angela Bettis,Directing,Director
133121,52fe4ba7c3a368484e1934ef,Shotaro Suga,Writing,Writer
133121,52fe4ba7c3a368484e1934d9,Makoto Kamiya,Directing,Director
98567,52fe4a199251416c750dda39,Jackie Chan,Directing,Director
98567,52fe4a199251416c750dda45,Jackie Chan,Production,Producer
98567,52fe4a199251416c750dda3f,Jackie Chan,Writing,Writer
109491,52fe4abbc3a36847f81de8ad,Richard LaGravenese,Directing,Director
109491,52fe4abbc3a36847f81de8b3,Kami Garcia,Writing,Novel
109491,52fe4abbc3a36847f81de8b9,Margaret Stohl,Writing,Novel
47964,5336b04a9251417db4000c80,Deborah Aquila,Production,Casting
47964,5336b0e09251417d9b000cc7,Marco Beltrami,Sound,Music
