id,castid,character_name,actor_name,order
109428,12,Mia Allen,Jane Levy,0
109428,14,David Allen,Shiloh Fernandez,1
109428,15,Eric,Lou Taylor Pucci,2
68727,1,Simon,James McAvoy,0
68727,6,Franck,Vincent Cassel,1
68727,5,Elizabeth,Rosario Dawson,2
93828,1004,Max Lewinsky,James McAvoy,0
93828,1005,Jacob Sternwood,Mark Strong,1
93828,1006,Thomas Geiger,David Morrissey,2
133698,2,Isabelle,Diane Kruger,0
133698,3,Jean-Yves,Dany Boon,1
133698,4,Corinne,Alice Pol,2
75612,1,Jack Harper,Tom Cruise,0
75612,39,Malcolm Beech,Morgan Freeman,1
75612,28,Julia Rusakova Harper,Olga Kurylenko,2
60281,4,Neil,Ben Affleck,0
60281,8,Marina,Olga Kurylenko,1
60281,5,Father Quintana,Javier Bardem,2
109410,19,Jackie Robinson,Chadwick Boseman,0
109410,13,Harold Parrott,T.R. Knight,1
109410,9,Branch Rickey,Harrison Ford,2
110420,11,Hana (voice),Aoi Miyazaki,0
110420,27,Wolf Man (voice),Takao Osawa,1
110420,13,Yuki (voice),Haru Kuroki,2
127517,3,Rich Boyd,Jason Bateman,0
127517,4,Lydia Boyd,Hope Davis,1
127517,5,Mike Dixon,Frank Grillo,2
4258,6,Dan Sanders,Simon Rex,0
4258,5,Jody Sanders,Ashley Tisdale,1
4258,9,Himself,Charlie Sheen,2
134374,6,Daniel Lugo,Mark Wahlberg,0
134374,8,Paul Doyle,Dwayne Johnson,1
134374,11,Adrian Doorbal,Anthony Mackie,2
106021,7,Anna Brandt,Olga Kurylenko,0
106021,8,Ben Logan,Aaron Eckhart,1
106021,9,Amy Logan,Liana Liberato,2
76589,27,Bruce Wayne / Batman (voice),Kevin Conroy,0
76589,6,Clark Kent / Superman (voice),Tim Daly,1
76589,13,Diana Prince / Wonder Woman (voice),Susan Eisenberg,2
44865,3,Ip Man,Tony Leung Chiu-Wai,0
44865,4,Gong Ruomei/Gong Er,Zhang Ziyi,1
44865,5,Zhang Yongcheng,Song Hye-kyo,2
109414,14,James Franco,James Franco,0
109414,13,Jonah Hill,Jonah Hill,1
109414,18,Seth Rogen,Seth Rogen,2
68721,40,Tony Stark / Iron Man,Robert Downey Jr.,0
68721,6,"Virginia ""Pepper"" Potts",Gwyneth Paltrow,1
68721,8,"Colonel James "" Rhodey"" Rhodes",Don Cheadle,2
77234,2,Emerson,John Cusack,0
77234,3,Katherine,Malin Åkerman,1
77234,4,Rachel Davis,Hannah Murray,2
103731,7,Mud,Matthew McConaughey,0
103731,14,Ellis,Tye Sheridan,1
103731,26,Neckbone,Jacob Lofland,2
64682,2,Jay Gatsby,Leonardo DiCaprio,0
64682,5,Nick Carraway,Tobey Maguire,1
64682,3,Daisy Buchanan,Carey Mulligan,2
54138,2,James T. Kirk,Chris Pine,0
54138,6,Spock,Zachary Quinto,1
54138,1,Nyota Uhura,Zoe Saldana,2
116741,7,Nick Campbell,Owen Wilson,0
116741,8,Billy McMahon,Vince Vaughn,1
116741,10,Dana Simms,Rose Byrne,2
77987,2,Julian,Ryan Gosling,0
77987,4,Jenna,Kristin Scott Thomas,1
77987,5,Gordon,Gordon Brown,2
109439,8,Phil,Bradley Cooper,0
109439,10,Stu,Ed Helms,1
109439,9,Alan,Zach Galifianakis,2
82992,4,Dominic Toretto,Vin Diesel,0
82992,3,Brian O'Conner,Paul Walker,1
82992,5,Hobbs,Dwayne Johnson,2
116711,11,Nod (voice),Josh Hutcherson,0
116711,12,Mary Katherine (M.K.) (voice),Amanda Seyfried,1
116711,13,Ronin (voice),Colin Farrell,2
152780,3,Marie Brisson,Bérénice Bejo,0
152780,4,Samir,Tahar Rahim,1
152780,6,Ahmad,Ali Mosaffa,2
121986,4,Frances,Greta Gerwig,0
121986,7,Sophie,Mickey Sumner,1
121986,8,Miles,Adam Driver,2
104755,4,Heidi Hawthrone,Sheri Moon Zombie,0
104755,19,Francis Matthias,Bruce Davison,1
104755,21,Herman Whitey Salvador,Jeff Daniel Phillips,2
119675,1,Liberace,Michael Douglas,0
119675,2,Scott Thorson,Matt Damon,1
119675,5,Dr. Jack Startz,Rob Lowe,2
82700,11,Kitai Raige,Jaden Smith,0
82700,10,Cypher Raige,Will Smith,1
82700,13,Faia Raige,Sophie Okonedo,2
75656,3,J. Daniel Atlas,Jesse Eisenberg,0
75656,6,Dylan Rhodes,Mark Ruffalo,1
75656,2,Merritt McKinney,Woody Harrelson,2
77805,1,Linda Lovelace,Amanda Seyfried,0
77805,16,Chuck Traynor,Peter Sarsgaard,1
77805,11,Jerry Damiano,Hank Azaria,2
184125,1,Jim,Dominic Purcell,0
184125,2,Rosie,Erin Karpluk,1
184125,3,Sean,Edward Furlong,2
147773,12,Duncan,Liam James,0
147773,5,Trent,Steve Carell,1
147773,13,Pam,Toni Collette,2
111083,1003,Jaime Peña,José Coronado,0
111083,1007,Álex Ulloa,Hugo Silva,1
111083,1008,Mayka Villaverde,Belén Rueda,2
49521,2,Clark Kent / Kal-El,Henry Cavill,0
49521,3,Lois Lane,Amy Adams,1
49521,9,General Zod,Michael Shannon,2
156700,3,Joe Toy,Nick Robinson,0
156700,4,Patrick Keenan,Gabriel Basso,1
156700,5,Biaggio,Moisés Arias,2
87567,13,Don Griffin,Robert De Niro,0
87567,16,Ellie Griffin,Diane Keaton,1
87567,12,Lyla Griffin,Katherine Heigl,2
158015,3,Mary Sandin,Lena Headey,0
158015,4,James Sandin,Ethan Hawke,1
158015,5,Charlie Sandin,Max Burkholder,2
96936,17,Rebecca Ahn,Katie Chang,0
96936,16,Marc Hall,Israel Broussard,1
96936,3,Nicki Moore,Emma Watson,2
62211,6,"Michael ""Mike"" Wazowski (voice)",Billy Crystal,0
62211,5,"James P. ""Sulley"" Sullivan (voice)",John Goodman,1
62211,3,Randall Boggs (voice),Steve Buscemi,2
103620,1,Frank,Elijah Wood,0
103620,2,Frank's Mother,America Olivo,1
103620,3,Anna,Nora Arnezeder,2
68726,2,Stacker Pentecost,Idris Elba,0
68726,3,Raleigh Becket,Charlie Hunnam,1
68726,4,Dr. Newton Geiszler,Charlie Day,2
152742,5,Virgil Oldman,Geoffrey Rush,0
152742,6,Robert,Jim Sturgess,1
152742,7,Claire,Sylvia Hoeks,2
72190,4,Gerry Lane,Brad Pitt,0
72190,6,Karen Lane,Mireille Enos,1
72190,14,Rachel Lane,Abigail Hargrove,2
68724,3,Max,Matt Damon,0
68724,4,Delacourt,Jodie Foster,1
68724,18,Kruger,Sharlto Copley,3
126277,10,Mary Mason,Katharine Isabelle,0
126277,7,Tessa,Julia Maxwell,1
126277,8,Billy,Antonio Cupo,2
174772,1,James Corrigan,Sharlto Copley,0
174772,2,William Xu,Daniel Wu,1
174772,3,Andrei Blok,Michael Nyqvist,2
179826,4,Odd Thomas,Anton Yelchin,0
179826,7,Stormy Llewellyn,Addison Timlin,1
179826,5,Wyatt Porter,Willem Dafoe,2
93456,11,Gru (voice),Steve Carell,0
93456,31,Lucy (voice),Kristen Wiig,1
93456,34,Eduardo/ El Macho (voice),Benjamin Bratt,2
117251,9,Cale,Channing Tatum,0
117251,13,President James Sawyer,Jamie Foxx,1
117251,15,Emily,Joey King,2
107985,2,Gary King,Simon Pegg,0
107985,3,Andrew Knightley,Nick Frost,1
107985,14,Oliver Chamberlain,Martin Freeman,2
136418,5,Joey Jones,Jason Statham,0
136418,17,Christina,Agata Buzek,1
136418,8,Dawn,Vicky McClure,2
136795,11,Sarah Ashburn,Sandra Bullock,0
136795,12,Shannon Mullins,Melissa McCarthy,1
136795,18,Hale,Demián Bichir,2
57201,4,Tonto,Johnny Depp,0
57201,5,John Reid / The Lone Ranger,Armie Hammer,1
57201,9,Butch Cavendish,William Fichtner,2
159117,8,Herman,Adam Wingard,0
159117,9,Larry,Lawrence Michael Levine,1
159117,10,Ayesha,Kelsy Abbott,2
157386,5,Sutter Keely,Miles Teller,0
157386,6,Aimee Finecky,Shailene Woodley,1
157386,7,Cassidy Roy,Brie Larson,2
112200,9,Adam,Mark Ruffalo,0
112200,10,Phoebe,Gwyneth Paltrow,1
112200,11,Mike,Tim Robbins,2
112198,6,Vincent,Patrick Bruel,0
112198,7,Élisabeth,Valérie Benguigui,1
112198,8,Pierre,Charles Berling,2
205321,15,Fin Shepard,Ian Ziering,0
205321,3,April,Tara Reid,1
205321,22,Nova,Cassandra Scerbo,2
111969,1007,William Borgens,Greg Kinnear,0
111969,1003,Erica,Jennifer Connelly,1
111969,1005,Samantha Borgens,Lily Collins,2
157354,3,Oscar,Michael B. Jordan,0
157354,4,Wanda,Octavia Spencer,1
157354,5,Sophina,Melonie Diaz,2
49524,3,Roy Pulsipher,Jeff Bridges,0
49524,5,Nick Walker,Ryan Reynolds,1
49524,8,Bobby Hayes,Kevin Bacon,2
183011,18,Barry Allen / The Flash (voice),Justin Chambers,0
183011,1,Bruce Wayne / Batman (voice),Kevin Conroy,1
183011,15,Thomas Wayne / Flashpoint Batman (voice),Kevin McKidd,2
77663,2,Benjamin Ford,Robert De Niro,0
77663,3,Emil Kovac,John Travolta,1
77663,4,Chris Ford,Milo Ventimiglia,2
138843,7,Ed Warren,Patrick Wilson,0
138843,8,Lorraine Warren,Vera Farmiga,1
138843,11,Carolyn Perron,Lili Taylor,2
51481,4,Abby Hanover,Jennifer Stone,0
51481,5,Mandi DuPont,Maiara Walsh,1
51481,18,Hope,Nicole Gale Anderson,2
178809,2,Briggs,Laurence Fishburne,0
178809,3,Sam,Kevin Zegers,1
178809,4,Mason,Bill Paxton,2
77950,5,Turbo (voice),Ryan Reynolds,0
77950,6,Chet (voice),Paul Giamatti,1
77950,7,Tito (voice),Michael Peña,2
76170,37,Logan / Wolverine,Hugh Jackman,0
76170,32,Shingen,Hiroyuki Sanada,1
76170,20,Jean Grey / Phoenix,Famke Janssen,2
172533,4,Kate,Olivia Wilde,0
172533,5,Luke,Jake Johnson,1
172533,7,Jill,Anna Kendrick,2
146216,1,Frank Moses,Bruce Willis,0
146216,3,Katja,Catherine Zeta-Jones,1
146216,2,Bailey,Anthony Hopkins,2
180948,3,Michael Woods,Paul Walker,0
180948,4,Rachel Shabangu,Naima McLean,1
180948,5,Detective Smith,Gys de Villiers,2
136400,10,Robert 'Bobby' Trench,Denzel Washington,0
136400,9,Michael 'Stig' Stigman,Mark Wahlberg,1
136400,13,Deb,Paula Patton,2
160588,3,Jasmine Francis,Cate Blanchett,0
160588,4,Hal Francis,Alec Baldwin,1
160588,10,Ginger,Sally Hawkins,2
179144,2,Jep Gambardella,Toni Servillo,0
179144,3,Romano,Carlo Verdone,1
179144,4,Ramona,Sabrina Ferilli,2
76285,2,Percy Jackson,Logan Lerman,0
76285,37,Annabeth Chase,Alexandra Daddario,1
76285,13,Tyson,Douglas Smith,2
77931,5,Gargamel,Hank Azaria,0
77931,2,Patrick Winslow,Neil Patrick Harris,1
77931,7,Victor Doyle,Brendan Gleeson,2
177699,1,Alan Partridge,Steve Coogan,0
177699,4,Janet Whitehead,Anna Maxwell Martin,2
177699,5,Jason Cresswell,Nigel Lindsay,3
76544,2,Donaka Mark,Keanu Reeves,0
76544,3,Chen Lin-Hu,Tiger Hu Chen,1
76544,5,MMA Fighter,Jeremy Marinas,2
138832,37,David Clark,Jason Sudeikis,0
138832,8,Rose O'Reilly,Jennifer Aniston,1
138832,16,Kenny Rossmore,Will Poulter,2
109418,5,Lenny Feder,Adam Sandler,0
109418,10,Eric Lamonsoff,Kevin James,1
109418,8,Kurt McKenzie,Chris Rock,2
59859,35,Dave Lizewski / Kick-Ass,Aaron Taylor-Johnson,0
59859,24,Mindy Macready / Hit-Girl,Chloë Grace Moretz,1
59859,4,Chris D'Amico / The Motherfucker,Christopher Mintz-Plasse,2
87421,1,Riddick,Vin Diesel,0
87421,2,Lord Vaako,Karl Urban,1
87421,3,Dahl,Katee Sackhoff,2
151960,19,Dusty Crophopper (voice),Dane Cook,0
151960,2,El Chupacabra (voice),Carlos Alazraqui,1
151960,5,Bravo (voice),Val Kilmer,2
158999,14,Himself,Dean Gomersall,0
158999,4,Herself,Samantha Berg,1
158999,16,Himself,John Jett,2
115348,9,Adam Cassidy,Liam Hemsworth,0
115348,8,Jock Goddard,Harrison Ford,1
115348,10,Nicholas Wyatt,Gary Oldman,2
149870,7,Jirô Horikoshi (voice),Hideaki Anno,0
149870,8,Hattori (voice),Jun Kunimura,1
149870,9,Kayo Horikoshi (voice),Mirai Shida,2
115782,1,Steve Jobs,Ashton Kutcher,0
115782,2,Mike Markkula,Dermot Mulroney,1
115782,8,Julie,Amanda Crew,2
123553,1,Clary Fray,Lily Collins,0
123553,3,Jace Wayland,Jamie Campbell Bower,1
123553,7,Alec Lightwood,Kevin Zegers,2
132363,17,Cecil Gaines,Forest Whitaker,0
132363,24,Earl Gaines,David Banner,1
132363,26,Cecil Gaines (8),Michael Rainey Jr.,2
157360,3,Carol Solomon,Lake Bell,0
157360,8,"Sam ""Sotto"" Solomon",Fred Melamed,1
157360,6,Dani,Michaela Watkins,2
122906,7,Tim Lake,Domhnall Gleeson,0
122906,5,Mary,Rachel McAdams,1
122906,6,Dad,Bill Nighy,2
30061,1,Superman (voice),Mark Harmon,0
30061,2,Batman (voice),William Baldwin,1
30061,3,Owlman (voice),James Woods,2
199373,1,Jack Halcombe,Nicolas Cage,0
199373,2,Cindy Paulson,Vanessa Hudgens,1
199373,3,Robert Hansen,John Cusack,2
83899,3,Erin,Sharni Vinson,0
83899,22,Felix Davison,Nicholas Tucci,1
83899,8,Zee,Wendy Glenn,2
169209,2,Chris Potamitis,Liam Hemsworth,0
169209,1,Detective James Ransome,Dwayne Johnson,1
169209,3,Nancy Michaelides,Emma Roberts,2
111190,4,Lil,Naomi Watts,0
111190,5,Roz,Robin Wright,1
111190,6,Ian,Xavier Samuel,2
118293,2,Mishima,Bernard Alane,0
118293,3,Lucrèce,Isabella Spade,1
118293,4,Alan,Kacey Mottet Klein,2
211954,18,Maggie,Loreto Peralta,0
211954,7,Valentín,Eugenio Derbez,1
211954,8,Julie,Jessica Lindsey,2
164558,6,Himself,Harry Styles,0
164558,7,Himself,Niall Horan,1
164558,8,Himself,Zayn Malik,2
146223,20,Martin Rose,Eric Bana,0
146223,2,Claudia Simmons-Howe,Rebecca Hall,1
146223,21,Devlin,Ciarán Hinds,2
146227,1,Brent Magna,Ethan Hawke,0
146227,2,The Kid,Selena Gomez,1
146227,3,The Voice,Jon Voight,2
49047,3,Dr. Ryan Stone,Sandra Bullock,0
49047,4,Matt Kowalski,George Clooney,1
49047,21,Mission Control (voice),Ed Harris,2
207768,2,Katie,Jemma Dallender,0
207768,3,Ivan,Joe Absolom,1
207768,4,Georgy,Yavor Baharov,2
212716,5,Wallace,Daniel Radcliffe,0
212716,7,Chantry,Zoe Kazan,1
212716,8,Ben,Rafe Spall,2
146233,2,Keller Dover,Hugh Jackman,0
146233,1,Detective Loki,Jake Gyllenhaal,1
146233,3,Alex Jones,Paul Dano,2
164457,3,Russell Baze,Christian Bale,0
164457,4,Lena Taylor,Zoe Saldana,1
164457,5,Harlan DeGroat,Woody Harrelson,2
156711,3,Jane Hayes,Keri Russell,0
156711,4,Mr. Henry Nobley,J. J. Feild,1
156711,5,Martin,Bret McKenzie,2
91586,3,Josh Lambert,Patrick Wilson,0
91586,2,Renai Lambert,Rose Byrne,1
91586,5,Dalton Lambert,Ty Simpkins,2
96721,2,Niki Lauda,Daniel Brühl,0
96721,3,James Hunt,Chris Hemsworth,1
96721,4,Suzy Miller,Olivia Wilde,2
112205,5,Fred Blake / Giovanni Manzoni,Robert De Niro,0
112205,6,Maggie Blake,Michelle Pfeiffer,1
112205,8,Belle Blake,Dianna Agron,2
169813,3,Grace Howard,Brie Larson,0
169813,4,Mason,John Gallagher Jr.,1
169813,5,Jayden Cole,Kaitlyn Dever,2
129139,2,Brandy Klark,Aubrey Plaza,0
129139,12,Cameron Mitchell,Johnny Simmons,1
129139,10,Willy Mclean,Bill Hader,2
19458,1,Carter Mason,Selena Gomez,0
19458,2,Rosalinda / Rosie Gonzales,Demi Lovato,1
19458,3,Chelsea Barnes,Jamie Chung,2
129670,3,Woody Grant,Bruce Dern,0
129670,2,David Grant,Will Forte,1
129670,11,Ross Grant,Bob Odenkirk,2
209263,3,Eva,Julia Louis-Dreyfus,0
209263,4,Marianne,Catherine Keener,1
209263,5,Albert,James Gandolfini,2
138697,8,"Jon Martello, Jr.",Joseph Gordon-Levitt,0
138697,9,Barbara Sugarman,Scarlett Johansson,1
138697,10,Esther,Julianne Moore,2
157820,6,Colin,Romain Duris,0
157820,5,Chloë,Audrey Tautou,1
157820,8,Chick,Gad Elmaleh,2
146238,1,Ivan Block,Ben Affleck,0
146238,2,Rebecca Shafran,Gemma Arterton,1
146238,3,Richie Furst,Justin Timberlake,2
152584,1,Adèle,Adèle Exarchopoulos,0
152584,2,Emma,Léa Seydoux,1
152584,10,Samir,Salim Kechiouche,2
167032,3,Chucky (Voice),Brad Dourif,0
167032,4,Ian,Brennan Elliott,1
167032,5,Father Frank,A Martinez,2
109451,15,Flint Lockwood (voice),Bill Hader,0
109451,10,Sam Sparks (voice),Anna Faris,1
109451,12,Tim Lockwood (voice),James Caan,2
109424,10,Captain Richard Phillips,Tom Hanks,0
109424,11,Andrea Phillips,Catherine Keener,1
109424,12,SEAL Commander,Max Martini,2
198287,1,Eric Zimit,James D'Arcy,0
198287,3,Petra,Sophie Lowe,1
198287,6,James,Rhys Wakefield,2
106747,11,Machete Cortez,Danny Trejo,0
106747,9,Luther Voz,Mel Gibson,1
106747,18,Blanca Vasquez / Miss San Antonio,Amber Heard,2
85889,1,Bruce Robertson,James McAvoy,0
85889,7,Ray Lennox,Jamie Bell,1
85889,9,Clifford Blades,Eddie Marsan,2
91745,2,Romeo Montague,Douglas Booth,0
91745,3,Juliet Capulet,Hailee Steinfeld,1
91745,4,Mercutio,Christian Cooke,2
107846,7,Ray Breslin,Sylvester Stallone,0
107846,8,Emil Rottmayer,Arnold Schwarzenegger,1
107846,18,Willard Hobbes,Jim Caviezel,2
133805,16,Carrie White,Chloë Grace Moretz,0
133805,2,Margaret White,Julianne Moore,1
133805,3,Miss Desjardin,Judy Greer,2
162903,1,Julian Assange,Benedict Cumberbatch,0
162903,3,Daniel Domscheit-Berg,Daniel Brühl,1
162903,24,Sam Coulson,Anthony Mackie,2
109091,3,The Counselor,Michael Fassbender,0
109091,10,Malkina,Cameron Diaz,1
109091,6,Reiner,Javier Bardem,2
146015,5,Simon James / James Simon,Jesse Eisenberg,0
146015,4,Hannah,Mia Wasikowska,1
146015,6,Mr. Papadopoulos,Wallace Shawn,2
76203,6,Solomon Northup,Chiwetel Ejiofor,0
76203,2,Edwin Epps,Michael Fassbender,1
76203,25,Patsey,Lupita Nyong'o,2
157370,2,Allen Ginsberg,Daniel Radcliffe,0
157370,6,Lucien Carr,Dane DeHaan,1
157370,3,Edie Parker,Elizabeth Olsen,2
152747,7,Our Man,Robert Redford,0
80274,1,Ender Wiggin,Asa Butterfield,0
80274,3,Colonel Hyrum Graff,Harrison Ford,1
80274,2,Petra Arkanian,Hailee Steinfeld,2
213121,6,Woody,Tom Hanks,0
213121,7,Buzz Lightyear,Tim Allen,1
213121,9,Trixie,Kristen Schaal,2
190847,7,Vincent Campbell,Liev Schreiber,0
190847,9,Rebecca Lane,Romola Garai,1
190847,8,Charles Brunel,Elias Koteas,2
208134,1,Irving Zisman,Johnny Knoxville,0
208134,2,Billy,Jackson Nicoll,1
208134,5,Kimmy,Georgina Cates,2
76338,2,Thor,Chris Hemsworth,0
76338,3,Jane Foster,Natalie Portman,1
76338,4,Loki,Tom Hiddleston,2
152532,1,Ron Woodroof,Matthew McConaughey,0
152532,2,Dr. Eve Saks,Jennifer Garner,1
152532,3,Rayon,Jared Leto,2
97434,5,Harry Deane,Colin Firth,0
97434,11,The Major,Tom Courtenay,1
97434,4,Lionel Shahbandar,Alan Rickman,2
162215,1,Daisy Ryback,Saoirse Ronan,0
162215,5,Eddie,George MacKay,1
162215,2,Isaac,Tom Holland,2
172803,4,Nolan Hayes,Paul Walker,0
172803,5,Abigail,Génesis Rodríguez,1
172803,6,Lobo,Nick Gomez,2
175574,2,Reggie (voice),Owen Wilson,0
175574,1,Jake (voice),Woody Harrelson,1
175574,9,Jenny (voice),Amy Poehler,2
137093,12,Paddy,Robert De Niro,0
137093,13,Archie,Morgan Freeman,1
137093,14,Billy,Michael Douglas,2
225703,1,Dale,Brant Daugherty,0
225703,2,Kantmiss Evershot,Maiara Walsh,1
225703,3,Effoff,Lauren Bowles,2
205220,14,Philomena,Judi Dench,0
205220,15,Martin Sixsmith,Steve Coogan,1
205220,21,Young Philomena,Sophie Kennedy Clark,2
203833,1,Hans Hubermann,Geoffrey Rush,0
203833,3,Liesel Meminger,Sophie Nélisse,1
203833,2,Rosa Hubermann,Emily Watson,2
101299,4,Katniss Everdeen,Jennifer Lawrence,0
101299,5,Peeta Mellark,Josh Hutcherson,1
101299,35,Gale Hawthorne,Liam Hemsworth,2
57158,3,Bilbo Baggins,Martin Freeman,0
57158,7,Gandalf,Ian McKellen,1
57158,26,Thorin Oakenshield,Richard Armitage,2
64686,1001,Kai,Keanu Reeves,0
64686,1002,Kuranosuke Ôishi,Hiroyuki Sanada,1
64686,1003,Mika,Kou Shibasaki,2
169219,2,Denise Evers,Gemma Atkinson,0
169219,3,Sgt. Smirnoff,Richard Reid,1
169219,4,Jensen Day,Matt Stokoe,2
146239,2,David,Vince Vaughn,0
146239,1,Emma,Cobie Smulders,1
146239,3,Brett,Chris Pratt,2
41602,1,Charlie Countryman,Shia LaBeouf,0
41602,4,Gabi Ibanescu,Evan Rachel Wood,1
41602,5,Nigel,Mads Mikkelsen,2
109445,5,Anna (voice),Kristen Bell,0
109445,6,Elsa (voice),Idina Menzel,1
109445,7,Kristoff (voice),Jonathan Groff,2
86829,10,Llewyn Davis,Oscar Isaac,0
86829,6,Jean Berkey,Carey Mulligan,1
86829,7,Jim Berkey,Justin Timberlake,2
106646,8,Jordan Belfort,Leonardo DiCaprio,0
106646,9,Donnie Azoff,Jonah Hill,1
106646,20,Naomi Lapaglia,Margot Robbie,2
204082,2,Phil Broker,Jason Statham,0
204082,1,Gator,James Franco,1
204082,15,Maddy Broker,Izabela Vidovic,2
192136,3,Nelson Mandela,Idris Elba,0
192136,4,Winnie Madikizela,Naomie Harris,1
192136,9,Walter Sisulu,Tony Kgoroge,2
152737,11,Violet Weston,Meryl Streep,0
152737,12,Barbara Weston,Julia Roberts,1
152737,15,Charles Aiken,Chris Cooper,2
134366,3,Officer,Reese Alexander,0
134366,4,Tessa Hamill,Stephanie Bennett,1
134366,5,Vlogger,Jeffrey Bowyer-Chapman,2
168672,3,Irving Rosenfeld,Christian Bale,0
168672,1,Richie DiMaso,Bradley Cooper,1
168672,4,Sydney Prosser,Amy Adams,2
116745,11,Walter Mitty,Ben Stiller,0
116745,12,Cheryl Melhoff,Kristen Wiig,1
116745,13,Todd Maher,Patton Oswalt,2
152601,5,Theodore,Joaquin Phoenix,0
152601,10,Samantha (voice),Scarlett Johansson,1
152601,4,Catherine,Rooney Mara,2
184314,3,Isabelle,Marine Vacth,0
184314,4,Sylvie,Géraldine Pailhas,1
184314,5,Alice,Charlotte Rampling,2
215830,5,John,Sharlto Copley,0
215830,4,Nathan,Joseph Morgan,1
215830,6,Lukas,Thomas Kretschmann,2
193756,3,Marcus Luttrell,Mark Wahlberg,0
193756,4,Mike Murphy,Taylor Kitsch,1
193756,6,Danny Dietz,Emile Hirsch,2
140823,13,P.L. Travers,Emma Thompson,0
140823,11,Walt Disney,Tom Hanks,1
140823,14,Ralph,Paul Giamatti,2
18269,2,Scamp (speaking) (voice),Scott Wolf,0
18269,3,Angel (speaking) (voice),Alyssa Milano,1
18269,6,Buster (speaking) (voice),Chazz Palminteri,2
87516,4,Joe Doucett,Josh Brolin,0
87516,8,Marie Sebastian,Elizabeth Olsen,1
87516,7,Chaney,Samuel L. Jackson,2
109443,5,Ron Burgundy,Will Ferrell,0
109443,6,Brick Tamland,Steve Carell,1
109443,7,Brian Fantana,Paul Rudd,2
110415,4,Curtis Everett,Chris Evans,0
110415,39,Namgoong Minsu,Song Kang-ho,1
110415,20,Minister Wilford,Ed Harris,2
166271,3,Lisa,Abigail Breslin,0
166271,4,The Pale Man,Stephen McHattie,1
166271,5,Olivia's Father,David Hewlett,2
233063,3,Zeki Müller,Elyas M’Barek,0
233063,4,Lisi Schnabelstedt,Karoline Herfurth,1
233063,5,Direktorin Gudrun,Katja Riemann,2
169881,4,Rob Cole,Tom Payne,0
169881,5,Ibn Sina,Ben Kingsley,1
169881,6,Barber,Stellan Skarsgård,2
64807,1,Billy 'The Kid' McDonnen,Robert De Niro,0
64807,2,Henry 'Razor' Sharp,Sylvester Stallone,1
64807,4,Lightning,Alan Arkin,2
227348,21,Jesse Arista,Andrew Jacobs,0
227348,3,Arturo,Richard Cabral,1
227348,4,Oscar Hernandez,Carlos Pratts,2
152603,1,Adam,Tom Hiddleston,0
152603,2,Eve,Tilda Swinton,1
152603,3,Ava,Mia Wasikowska,2
245775,1,Yves Saint Laurent,Pierre Niney,0
245775,2,Pierre Bergé,Guillaume Gallienne,1
245775,3,Karl Lagerfeld,Nikolai Kinski,2
126963,5,Son Goku / Son Gohan / Son Goten / Gotenks,Masako Nozawa,0
126963,33,Piccolo,Toshio Furukawa,1
126963,34,Bills,Kouichi Yamadera,3
127560,4,Young Eric,Jeremy Irvine,0
127560,3,Eric,Colin Firth,1
127560,2,Finlay,Stellan Skarsgård,2
118289,5,Princess Diana,Naomi Watts,0
118289,6,Hasnat Khan,Naveen Andrews,1
118289,7,Patrick Jephson,Charles Edwards,2
159128,4,Frank Parker,Bill Sage,0
159128,5,Iris Parker,Ambyr Childers,1
159128,6,Rose Parker,Julia Garner,2
190880,6,Guillaume,Guillaume Gallienne,0
190880,7,Babou,Françoise Fabian,1
190880,8,Le Père,André Marcon,2
206408,5,Xavier Rousseau,Romain Duris,0
206408,2,Martine,Audrey Tautou,1
206408,4,Isabelle,Cécile de France,2
168530,3,James,Ice Cube,0
168530,2,Ben Barber,Kevin Hart,1
168530,1,Santiago,John Leguizamo,2
137094,14,Jack Ryan,Chris Pine,0
137094,13,Cathy Muller,Keira Knightley,1
137094,15,William Harper,Kevin Costner,2
157350,3,"Beatrice ""Tris"" Prior",Shailene Woodley,0
157350,7,"Tobias ""Four"" Eaton",Theo James,1
157350,11,Jeanine Matthews,Kate Winslet,2
6418,5,Jack Whitman,Jason Schwartzman,0
6418,6,Jack's Girlfriend,Natalie Portman,1
6418,7,Security,Waris Ahluwalia,2
240916,1,Clinton Davis,Samuel L. Jackson,0
240916,2,Mitch Brockden,Dominic Cooper,1
240916,3,Rachel Brockden,Erin Karpluk,2
102207,4,Dan Geraldo,Alain Chabat,0
102207,5,Pablito Camaron,Jamel Debbouze,1
102207,6,Hermoso,Fred Testot,2
79316,12,Samantha McCall,Allison Miller,0
79316,11,Zach McCall,Zach Gilford,1
79316,13,Father Thomas,Sam Anderson,2
217993,3,Diana Prince / Wonder Woman (voice),Michelle Monaghan,0
217993,4,Clark Kent / Superman (voice),Alan Tudyk,1
217993,5,Shazam (voice),Sean Astin,2
173185,2,Alice Lantins,Virginie Efira,0
173185,3,Balthazar Apfel,Pierre Niney,1
173185,4,Vincent Khan,Gilles Cohen,2
100241,1,Adam,Aaron Eckhart,0
100241,2,Terra,Yvonne Strahovski,1
100241,3,Naberius,Bill Nighy,2
181886,1,Adam Bell / Anthony Claire,Jake Gyllenhaal,0
181886,2,Mary,Mélanie Laurent,1
181886,3,Helen Claire,Sarah Gadon,2
130150,5,Frank Chambers,Josh Brolin,0
130150,6,Adele Wheeler,Kate Winslet,1
